Frequency (Hz)	Level (dB)
2304.052734	-37.973850
2325.585938	-37.890446
2347.119141	-38.125648
2368.652344	-38.291519
2390.185547	-37.894840
2411.718750	-37.229187
2433.251953	-37.147598
2454.785156	-37.476482
2476.318359	-36.794067
2497.851563	-27.412174
2519.384766	-16.373463
2540.917969	-12.596309
2562.451172	-15.873994
2583.984375	-15.762610
2605.517578	-17.563778
2627.050781	-26.739531
2648.583984	-35.896481
2670.117188	-38.199249
2691.650391	-38.414227
2713.183594	-38.332390
2734.716797	-38.932495
2756.250000	-39.690575
2777.783203	-39.648933
2799.316406	-38.871761
2820.849609	-37.511688
2842.382813	-36.575577
2863.916016	-27.222809
2885.449219	-18.427382
2906.982422	-16.451323
2928.515625	-18.093243
2950.048828	-17.884914
2971.582031	-19.464258
2993.115234	-25.723877
3014.648438	-34.674686
3036.181641	-37.888184
3057.714844	-37.566933
3079.248047	-37.818172
3100.781250	-37.738205
3122.314453	-37.994461
3143.847656	-38.748558
3165.380859	-38.589882
3186.914063	-38.388302
3208.447266	-36.349579
3229.980469	-25.645578
3251.513672	-20.368284
3273.046875	-21.720633
3294.580078	-23.899717
3316.113281	-22.625465
3337.646484	-22.299028
3359.179688	-27.587877
3380.712891	-35.376068
3402.246094	-35.828129
3423.779297	-36.147331
3445.312500	-36.419155
3466.845703	-36.582127
3488.378906	-35.752804
3509.912109	-35.650528
3531.445313	-36.023212
3552.978516	-35.003883
3574.511719	-32.409168
3596.044922	-24.982203
3617.578125	-21.501057
3639.111328	-22.151800
3660.644531	-23.002968
3682.177734	-23.216185
3703.710938	-23.646954
3725.244141	-27.338348
3746.777344	-31.566004
3768.310547	-32.274967
3789.843750	-33.309757
3811.376953	-34.474602
3832.910156	-34.557602
3854.443359	-34.334110
3875.976563	-34.126980
3897.509766	-34.154816
3919.042969	-33.646469
3940.576172	-31.443424
3962.109375	-25.425562
3983.642578	-22.649481
4005.175781	-21.781832
4026.708984	-21.961527
4048.242188	-24.060625
4069.775391	-24.925110
4091.308594	-26.523615
4112.841797	-30.372959
4134.375000	-34.014526
4155.908203	-33.320759
4177.441406	-33.224667
4198.974609	-34.119812
4220.507813	-34.441246
4242.041016	-34.267899
4263.574219	-33.924145
4285.107422	-31.917398
4306.640625	-26.440765
4328.173828	-21.520636
4349.707031	-20.373802
4371.240234	-20.386829
4392.773438	-20.916950
4414.306641	-20.695644
4435.839844	-20.420399
4457.373047	-22.153969
4478.906250	-26.545156
4500.439453	-30.146965
4521.972656	-31.407047
4543.505859	-32.063213
4565.039063	-32.169067
4586.572266	-32.272507
4608.105469	-32.097996
4629.638672	-31.656736
4651.171875	-30.308371
4672.705078	-24.226967
4694.238281	-19.583305
4715.771484	-18.985769
4737.304688	-20.418669
4758.837891	-23.534929
4780.371094	-23.424788
4801.904297	-23.670101
4823.437500	-26.019358
4844.970703	-30.385712
4866.503906	-31.584139
4888.037109	-31.351538
4909.570313	-30.792418
4931.103516	-30.896265
4952.636719	-30.885555
4974.169922	-30.317337
4995.703125	-30.020596
5017.236328	-27.315607
5038.769531	-20.140965
5060.302734	-16.026382
5081.835938	-15.843717
5103.369141	-18.141827
5124.902344	-18.963371
5146.435547	-19.440147
5167.968750	-18.472357
5189.501953	-18.779970
5211.035156	-23.064833
5232.568359	-28.099781
5254.101563	-30.293089
5275.634766	-30.445972
5297.167969	-31.204153
5318.701172	-31.257271
5340.234375	-30.831072
5361.767578	-30.559252
5383.300781	-28.141399
5404.833984	-22.778673
5426.367188	-19.335670
5447.900391	-19.858349
5469.433594	-21.113329
5490.966797	-21.873386
5512.500000	-20.360363
5534.033203	-20.287928
5555.566406	-20.982971
5577.099609	-23.696024
5598.632813	-25.531525
5620.166016	-27.038322
5641.699219	-28.458609
5663.232422	-28.581030
5684.765625	-28.425997
5706.298828	-27.707935
5727.832031	-27.400684
5749.365234	-21.932619
5770.898438	-16.444904
5792.431641	-15.313493
5813.964844	-19.556890
5835.498047	-20.754951
5857.031250	-19.484743
5878.564453	-19.477541
5900.097656	-19.778532
5921.630859	-20.018496
5943.164063	-23.460335
5964.697266	-26.443827
5986.230469	-27.951036
6007.763672	-28.445175
6029.296875	-28.606312
6050.830078	-28.764948
6072.363281	-28.978525
6093.896484	-28.357353
6115.429688	-25.144583
6136.962891	-21.335958
6158.496094	-20.941900
6180.029297	-21.858688
6201.562500	-23.089088
6223.095703	-25.203596
6244.628906	-24.717913
6266.162109	-24.635864
6287.695313	-23.803318
6309.228516	-25.895418
6330.761719	-28.179457
6352.294922	-29.003834
6373.828125	-29.753683
6395.361328	-30.064779
6416.894531	-30.166264
6438.427734	-29.654749
6459.960938	-28.593517
6481.494141	-26.437037
6503.027344	-25.284458
6524.560547	-25.305630
6546.093750	-25.770796
6567.626953	-26.419844
6589.160156	-27.258654
6610.693359	-27.155581
6632.226563	-25.809702
6653.759766	-24.623175
6675.292969	-24.783276
6696.826172	-26.886351
6718.359375	-28.150902
6739.892578	-27.966677
6761.425781	-27.466240
6782.958984	-28.212305
6804.492188	-27.765333
6826.025391	-27.427965
6847.558594	-26.532616
6869.091797	-24.078363
6890.625000	-23.463947
6912.158203	-24.693323
6933.691406	-25.288260
6955.224609	-26.566336
6976.757813	-27.216482
6998.291016	-26.514006
7019.824219	-27.527193
7041.357422	-28.150028
7062.890625	-28.522472
7084.423828	-28.394085
7105.957031	-29.047663
7127.490234	-29.480354
7149.023438	-29.005749
7170.556641	-28.502119
7192.089844	-26.382759
7213.623047	-24.719034
7235.156250	-23.028030
7256.689453	-22.913181
7278.222656	-23.882427
7299.755859	-24.852486
7321.289063	-24.994513
7342.822266	-24.827265
7364.355469	-25.029835
7385.888672	-25.839659
7407.421875	-25.672621
7428.955078	-26.819475
7450.488281	-27.420031
7472.021484	-29.091579
7493.554688	-29.928936
7515.087891	-29.620501
7536.621094	-28.829105
7558.154297	-26.774693
7579.687500	-26.952026
7601.220703	-26.288986
7622.753906	-25.082512
7644.287109	-24.894526
7665.820313	-26.051134
7687.353516	-26.764698
7708.886719	-25.493837
7730.419922	-24.694794
7751.953125	-25.093620
7773.486328	-25.758602
7795.019531	-26.014429
7816.552734	-26.719742
7838.085938	-27.626183
7859.619141	-28.509178
7881.152344	-28.624300
7902.685547	-27.805138
7924.218750	-25.432383
7945.751953	-24.423969
7967.285156	-24.930187
7988.818359	-25.593519
8010.351563	-25.901684
8031.884766	-26.284431
8053.417969	-26.136473
8074.951172	-27.768341
8096.484375	-27.556242
8118.017578	-27.532694
8139.550781	-27.094362
8161.083984	-27.989491
8182.617188	-28.507133
8204.150391	-28.090754
8225.683594	-29.024887
8247.216797	-28.346737
8268.750000	-26.765650
8290.283203	-26.005520
8311.816406	-25.108538
8333.349609	-24.012547
8354.882813	-25.486338
8376.416016	-26.008902
8397.949219	-26.245365
8419.482422	-26.590141
8441.015625	-26.574371
8462.548828	-26.022968
8484.082031	-25.817623
8505.615234	-25.492434
8527.148438	-26.004379
8548.681641	-27.107450
8570.214844	-27.071085
8591.748047	-27.478466
8613.281250	-27.507648
8634.814453	-26.734468
8656.347656	-25.255541
8677.880859	-22.576410
8699.414063	-21.956059
8720.947266	-24.962097
8742.480469	-25.182384
8764.013672	-25.337805
8785.546875	-25.355093
8807.080078	-24.725000
8828.613281	-24.125473
8850.146484	-24.276022
8871.679688	-24.481598
8893.212891	-24.248995
8914.746094	-25.750380
8936.279297	-26.749561
8957.812500	-27.182211
8979.345703	-27.407143
9000.878906	-26.329681
9022.412109	-25.672125
9043.945313	-24.102581
9065.478516	-24.046011
9087.011719	-25.882532
9108.544922	-26.625435
9130.078125	-26.774565
9151.611328	-26.834558
9173.144531	-27.082972
9194.677734	-26.758965
9216.210938	-26.653669
9237.744141	-27.190010
9259.277344	-26.910681
9280.810547	-27.870424
9302.343750	-28.287756
9323.876953	-28.341766
9345.410156	-28.317745
9366.943359	-27.268080
9388.476563	-26.325369
9410.009766	-26.231628
9431.542969	-27.180172
9453.076172	-26.869133
9474.609375	-27.040947
9496.142578	-27.108002
9517.675781	-27.474762
9539.208984	-27.876751
9560.742188	-26.916121
9582.275391	-26.980268
9603.808594	-27.697029
9625.341797	-27.396265
9646.875000	-28.516470
9668.408203	-29.730764
9689.941406	-29.516466
9711.474609	-28.726723
9733.007813	-28.858236
9754.541016	-27.727955
9776.074219	-26.046194
9797.607422	-26.628090
9819.140625	-27.469759
9840.673828	-28.018139
9862.207031	-27.906578
9883.740234	-27.887299
9905.273438	-27.572609
9926.806641	-26.845518
9948.339844	-26.491959
9969.873047	-26.442986
9991.406250	-25.878004
10012.939453	-26.984514
10034.472656	-27.950718
10056.005859	-27.773436
10077.539063	-27.722649
10099.072266	-27.919081
10120.605469	-27.234491
10142.138672	-26.156195
10163.671875	-26.279898
10185.205078	-26.362404
10206.738281	-27.194061
10228.271484	-27.846376
10249.804688	-28.166153
10271.337891	-27.859518
10292.871094	-27.842249
10314.404297	-27.960554
10335.937500	-27.895153
10357.470703	-27.044765
10379.003906	-27.957096
10400.537109	-29.404324
10422.070313	-29.522385
10443.603516	-29.635313
10465.136719	-30.009245
10486.669922	-29.239880
10508.203125	-28.922623
10529.736328	-29.224884
10551.269531	-29.459183
10572.802734	-29.791454
10594.335938	-29.909565
10615.869141	-30.422239
10637.402344	-30.482534
10658.935547	-30.263283
10680.468750	-30.278061
10702.001953	-30.546940
10723.535156	-30.136902
10745.068359	-29.937902
10766.601563	-30.559008
10788.134766	-30.171524
10809.667969	-30.510523
10831.201172	-30.867123
10852.734375	-29.792807
10874.267578	-29.646173
10895.800781	-29.625601
10917.333984	-29.140202
10938.867188	-29.350195
10960.400391	-29.051048
10981.933594	-28.435024
11003.466797	-28.838226
11025.000000	-28.418627
11046.533203	-28.475023
11068.066406	-28.611460
11089.599609	-28.658754
11111.132813	-29.214325
11132.666016	-29.587814
11154.199219	-29.131573
11175.732422	-29.516386
11197.265625	-29.150007
11218.798828	-29.310627
11240.332031	-29.203566
11261.865234	-29.385098
11283.398438	-29.194218
11304.931641	-29.487719
11326.464844	-29.290220
11347.998047	-28.614864
11369.531250	-28.358265
11391.064453	-28.025759
11412.597656	-28.543671
11434.130859	-29.073271
11455.664063	-28.823336
11477.197266	-28.432814
11498.730469	-28.908949
11520.263672	-29.452236
11541.796875	-29.193460
11563.330078	-29.279226
11584.863281	-29.567032
11606.396484	-29.244553
11627.929688	-29.154533
11649.462891	-29.422102
11670.996094	-29.183971
11692.529297	-28.757753
11714.062500	-28.478813
11735.595703	-28.773407
11757.128906	-28.205492
11778.662109	-27.523037
11800.195313	-27.249519
11821.728516	-27.262764
11843.261719	-26.938742
11864.794922	-26.180147
11886.328125	-26.202837
11907.861328	-26.163258
11929.394531	-25.915886
11950.927734	-26.060209
11972.460938	-25.741182
11993.994141	-25.739353
12015.527344	-25.776455
12037.060547	-25.612259
12058.593750	-25.545637
12080.126953	-26.149281
12101.660156	-26.568745
12123.193359	-26.056984
12144.726563	-26.314470
12166.259766	-26.745766
12187.792969	-26.863617
12209.326172	-26.966129
12230.859375	-26.827431
12252.392578	-26.510645
12273.925781	-26.259827
12295.458984	-26.620966
12316.992188	-26.534657
12338.525391	-26.131775
12360.058594	-25.697737
12381.591797	-25.510807
12403.125000	-25.995399
12424.658203	-25.943899
12446.191406	-25.848509
12467.724609	-26.341526
12489.257813	-25.752001
12510.791016	-25.689476
12532.324219	-25.851635
12553.857422	-26.313450
12575.390625	-26.027691
12596.923828	-25.496103
12618.457031	-25.745724
12639.990234	-26.342314
12661.523438	-26.655954
12683.056641	-26.714703
12704.589844	-26.734058
12726.123047	-27.317640
12747.656250	-27.720816
12769.189453	-27.537836
12790.722656	-27.550592
12812.255859	-27.750063
12833.789063	-28.047453
12855.322266	-27.784592
12876.855469	-28.004265
12898.388672	-27.651056
12919.921875	-27.126881
12941.455078	-27.202547
12962.988281	-27.137003
12984.521484	-26.571024
13006.054688	-26.383501
13027.587891	-26.600199
13049.121094	-26.210096
13070.654297	-26.462765
13092.187500	-26.422344
13113.720703	-26.431211
13135.253906	-26.297815
13156.787109	-26.698061
13178.320313	-26.229191
13199.853516	-26.092777
13221.386719	-26.599051
13242.919922	-26.663595
13264.453125	-27.082350
13285.986328	-27.336882
13307.519531	-27.659290
13329.052734	-27.367857
13350.585938	-27.019779
13372.119141	-26.289371
13393.652344	-25.983444
13415.185547	-26.262678
13436.718750	-25.834501
13458.251953	-25.834501
13479.785156	-25.840410
13501.318359	-26.263754
13522.851563	-26.067509
13544.384766	-25.965986
13565.917969	-26.223661
13587.451172	-26.250345
13608.984375	-26.481964
13630.517578	-26.214268
13652.050781	-26.051212
13673.583984	-26.263081
13695.117188	-26.430271
13716.650391	-26.314392
13738.183594	-26.143398
13759.716797	-26.798931
13781.250000	-26.553516
13802.783203	-26.632889
13824.316406	-27.424984
13845.849609	-28.298782
13867.382813	-27.819880
13888.916016	-27.680511
13910.449219	-27.146757
13931.982422	-27.280922
13953.515625	-27.625710
13975.048828	-27.501863
13996.582031	-27.049917
14018.115234	-26.907372
14039.648438	-26.608814
14061.181641	-26.563452
14082.714844	-26.843407
14104.248047	-26.386761
14125.781250	-26.287975
14147.314453	-26.640722
14168.847656	-26.447327
14190.380859	-26.146074
14211.914063	-26.326998
14233.447266	-26.622307
14254.980469	-27.021809
14276.513672	-26.461905
14298.046875	-26.292892
14319.580078	-26.543005
14341.113281	-26.410305
14362.646484	-26.742846
14384.179688	-26.771486
14405.712891	-26.514332
14427.246094	-26.673655
14448.779297	-27.577671
14470.312500	-27.596601
14491.845703	-27.469460
14513.378906	-27.244020
14534.912109	-27.063705
14556.445313	-26.553591
14577.978516	-26.626371
14599.511719	-27.335196
14621.044922	-27.612206
14642.578125	-27.135786
14664.111328	-27.352848
14685.644531	-27.624355
14707.177734	-28.021576
14728.710938	-28.206951
14750.244141	-27.888378
14771.777344	-28.124928
14793.310547	-28.084175
14814.843750	-27.806839
14836.376953	-27.703215
14857.910156	-27.820223
14879.443359	-28.214861
14900.976563	-27.867010
14922.509766	-27.478584
14944.042969	-28.245771
14965.576172	-28.438129
14987.109375	-28.115833
15008.642578	-28.248295
15030.175781	-28.006245
15051.708984	-28.007952
15073.242188	-28.384718
15094.775391	-28.285934
15116.308594	-28.301071
15137.841797	-28.003977
15159.375000	-27.874804
15180.908203	-27.667519
15202.441406	-27.816422
15223.974609	-27.754728
15245.507813	-27.881197
15267.041016	-27.886276
15288.574219	-28.004433
15310.107422	-27.483780
15331.640625	-26.727608
15353.173828	-27.118195
15374.707031	-27.381577
15396.240234	-26.872709
15417.773438	-26.491636
15439.306641	-26.977177
15460.839844	-26.616348
15482.373047	-26.792730
15503.906250	-27.168070
15525.439453	-27.276423
15546.972656	-27.202900
15568.505859	-26.808794
15590.039063	-27.001373
15611.572266	-27.448673
15633.105469	-27.890644
15654.638672	-27.702446
15676.171875	-27.534760
15697.705078	-27.598515
15719.238281	-27.963785
15740.771484	-28.321875
15762.304688	-29.332859
15783.837891	-29.098890
15805.371094	-29.066116
15826.904297	-29.405140
15848.437500	-29.826992
15869.970703	-29.897219
15891.503906	-30.606325
15913.037109	-31.014612
15934.570313	-29.733046
15956.103516	-29.604179
15977.636719	-29.852924
15999.169922	-29.606911
16020.703125	-29.626276
16042.236328	-29.139778
16063.769531	-29.453682
16085.302734	-30.012434
16106.835938	-30.503723
16128.369141	-30.478540
16149.902344	-30.747623
16171.435547	-30.272932
16192.968750	-29.567305
16214.501953	-29.671835
16236.035156	-30.047590
16257.568359	-30.085232
16279.101563	-30.131674
16300.634766	-30.182207
16322.167969	-29.522228
16343.701172	-29.505533
16365.234375	-29.443050
16386.767578	-29.881342
16408.300781	-29.831860
16429.833984	-28.788387
16451.367188	-28.413454
16472.900391	-28.769081
16494.433594	-29.247175
16515.966797	-28.915596
16537.500000	-29.052853
16559.033203	-29.355078
16580.566406	-29.806591
16602.099609	-29.138264
16623.632813	-29.299940
16645.166016	-29.688047
16666.699219	-29.330725
16688.232422	-29.898779
16709.765625	-30.080231
16731.298828	-30.210732
16752.832031	-30.136829
16774.365234	-30.070843
16795.898438	-30.469362
16817.431641	-30.700907
16838.964844	-30.866779
16860.498047	-30.777929
16882.031250	-31.002926
16903.564453	-31.013973
16925.097656	-30.958569
16946.630859	-30.915974
16968.164063	-30.862036
16989.697266	-30.521130
17011.230469	-30.612392
17032.763672	-30.578327
17054.296875	-30.016626
17075.830078	-29.584982
17097.363281	-29.919401
17118.896484	-29.833591
17140.429688	-29.476629
17161.962891	-29.275692
17183.496094	-29.096813
17205.029297	-29.108707
17226.562500	-29.290768
17248.095703	-29.402004
17269.628906	-29.215057
17291.162109	-29.257519
17312.695313	-28.980408
17334.228516	-29.146801
17355.761719	-28.946081
17377.294922	-28.428850
17398.828125	-28.773239
17420.361328	-28.805538
17441.894531	-28.421831
17463.427734	-28.714123
17484.960938	-28.550323
17506.494141	-29.063087
17528.027344	-29.430971
17549.560547	-29.132263
17571.093750	-28.905567
17592.626953	-29.042757
17614.160156	-29.283575
17635.693359	-29.460268
17657.226563	-29.234285
17678.759766	-29.233849
17700.292969	-29.871490
17721.826172	-29.744167
17743.359375	-30.139273
17764.892578	-30.748848
17786.425781	-31.063215
17807.958984	-31.421474
17829.492188	-31.430756
17851.025391	-31.700670
17872.558594	-31.664282
17894.091797	-31.723124
17915.625000	-32.230770
17937.158203	-32.705589
17958.691406	-32.589928
17980.224609	-32.699627
18001.757813	-32.293339
18023.291016	-32.456120
18044.824219	-32.586365
18066.357422	-32.831802
18087.890625	-32.224724
18109.423828	-31.953123
18130.957031	-31.885593
18152.490234	-31.836176
18174.023438	-31.613794
18195.556641	-31.638294
18217.089844	-31.722841
18238.623047	-32.032722
18260.156250	-31.741674
18281.689453	-31.234701
18303.222656	-32.023186
18324.755859	-32.555828
18346.289063	-32.240974
18367.822266	-31.399517
18389.355469	-31.479631
18410.888672	-31.721684
18432.421875	-31.756325
18453.955078	-31.674810
18475.488281	-31.284315
18497.021484	-31.073210
18518.554688	-30.957476
18540.087891	-31.339376
18561.621094	-30.912430
18583.154297	-31.134691
18604.687500	-31.009981
18626.220703	-30.922033
18647.753906	-31.373661
18669.287109	-31.491657
18690.820313	-31.677698
18712.353516	-32.042313
18733.886719	-32.055180
18755.419922	-32.089325
18776.953125	-32.214489
18798.486328	-32.096451
18820.019531	-32.098698
18841.552734	-31.987091
18863.085938	-31.735258
18884.619141	-31.999838
18906.152344	-32.525082
18927.685547	-32.897915
18949.218750	-32.845470
18970.751953	-32.741898
18992.285156	-32.062656
19013.818359	-32.533379
19035.351563	-33.027187
19056.884766	-32.697273
19078.417969	-32.512691
19099.951172	-32.640133
19121.484375	-32.445393
19143.017578	-32.090717
19164.550781	-32.303116
19186.083984	-32.222004
19207.617188	-31.952539
19229.150391	-31.833479
19250.683594	-32.151375
19272.216797	-32.127769
19293.750000	-32.162106
19315.283203	-32.244209
19336.816406	-31.973312
19358.349609	-32.149338
19379.882813	-31.662647
19401.416016	-31.866922
19422.949219	-32.175632
19444.482422	-31.820520
19466.015625	-31.843824
19487.548828	-31.822754
19509.082031	-31.622190
19530.615234	-31.348679
19552.148438	-31.114384
19573.681641	-31.191818
19595.214844	-31.914442
19616.748047	-32.641365
19638.281250	-32.539547
19659.814453	-32.532536
19681.347656	-32.786964
19702.880859	-32.930210
19724.414063	-32.585033
19745.947266	-32.618195
19767.480469	-32.471714
19789.013672	-32.397926
19810.546875	-32.548355
19832.080078	-33.233280
19853.613281	-32.875526
19875.146484	-32.587749
19896.679688	-32.621399
19918.212891	-32.727306
19939.746094	-33.190624
19961.279297	-33.355068
19982.812500	-33.359863
20004.345703	-33.477379
20025.878906	-33.354408
20047.412109	-33.294312
20068.945313	-33.427662
20090.478516	-33.788456
20112.011719	-33.411015
20133.544922	-33.549599
20155.078125	-33.743492
20176.611328	-33.620991
20198.144531	-33.685951
20219.677734	-33.854649
20241.210938	-33.614540
20262.744141	-33.851265
20284.277344	-34.070530
20305.810547	-34.436653
20327.343750	-34.357971
20348.876953	-34.172127
20370.410156	-33.934998
20391.943359	-34.016155
20413.476563	-34.452095
20435.009766	-34.345867
20456.542969	-34.595764
20478.076172	-35.393711
20499.609375	-34.805408
20521.142578	-34.361309
20542.675781	-35.038910
20564.208984	-35.089924
20585.742188	-35.094261
20607.275391	-35.004242
20628.808594	-34.850464
20650.341797	-35.196625
20671.875000	-35.023937
20693.408203	-34.923946
20714.941406	-35.063194
20736.474609	-34.829201
20758.007813	-35.148811
20779.541016	-34.952122
20801.074219	-35.434956
20822.607422	-35.455952
20844.140625	-35.839249
20865.673828	-35.986137
20887.207031	-35.664108
20908.740234	-35.940670
20930.273438	-35.992142
20951.806641	-36.319283
20973.339844	-36.261032
20994.873047	-35.778889
21016.406250	-36.214153
21037.939453	-36.796093
21059.472656	-37.082424
21081.005859	-37.324757
21102.539063	-37.612766
21124.072266	-37.483032
21145.605469	-37.585434
21167.138672	-37.728912
21188.671875	-38.517788
21210.205078	-38.907551
21231.738281	-38.385704
21253.271484	-38.191917
21274.804688	-38.527950
21296.337891	-38.323612
21317.871094	-38.433056
21339.404297	-38.881783
21360.937500	-38.775913
21382.470703	-38.906532
21404.003906	-39.147511
21425.537109	-39.725784
21447.070313	-40.009331
21468.603516	-40.114388
21490.136719	-40.746727
21511.669922	-40.469101
21533.203125	-40.923294
21554.736328	-41.241291
21576.269531	-41.058926
21597.802734	-41.272846
21619.335938	-41.057884
21640.869141	-41.121712
21662.402344	-41.447136
21683.935547	-41.688587
21705.468750	-41.768288
21727.001953	-41.992798
21748.535156	-42.261814
21770.068359	-42.588142
21791.601563	-43.268913
21813.134766	-44.001881
21834.667969	-43.827248
21856.201172	-44.250614
21877.734375	-44.614887
21899.267578	-44.732384
21920.800781	-44.813507
21942.333984	-44.795853
21963.867188	-45.363323
21985.400391	-45.521225
22006.933594	-45.631893
22028.466797	-45.344780
