Frequency (Hz)	Level (dB)
7105.957031	-29.491682
7127.490234	-27.554617
7149.023438	-27.386663
7170.556641	-27.204706
7192.089844	-27.165148
7213.623047	-27.203564
7235.156250	-27.357706
7256.689453	-27.613091
7278.222656	-26.997707
7299.755859	-27.389814
7321.289063	-28.729977
7342.822266	-29.031054
7364.355469	-29.537493
7385.888672	-28.816723
7407.421875	-29.031912
7428.955078	-29.820553
7450.488281	-29.801023
7472.021484	-28.039049
7493.554688	-26.774878
7515.087891	-26.565296
7536.621094	-27.375998
7558.154297	-27.331135
7579.687500	-26.985874
7601.220703	-26.816858
7622.753906	-26.456886
7644.287109	-25.103437
7665.820313	-25.383053
7687.353516	-25.290194
7708.886719	-26.284351
7730.419922	-26.311239
7751.953125	-26.523067
7773.486328	-26.962406
7795.019531	-28.443377
7816.552734	-29.141497
7838.085938	-28.524105
7859.619141	-27.886459
7881.152344	-28.406757
7902.685547	-28.618757
7924.218750	-28.556231
7945.751953	-28.595745
7967.285156	-28.021183
7988.818359	-26.755499
8010.351563	-26.052275
8031.884766	-26.734039
8053.417969	-26.491507
8074.951172	-27.095667
8096.484375	-27.381865
8118.017578	-26.915121
8139.550781	-27.612879
8161.083984	-27.965794
8182.617188	-27.785910
8204.150391	-27.423681
8225.683594	-27.218344
8247.216797	-27.261562
8268.750000	-27.675831
8290.283203	-27.631170
8311.816406	-27.402138
8333.349609	-27.532499
8354.882813	-27.089329
8376.416016	-26.527779
8397.949219	-26.840458
8419.482422	-27.551765
8441.015625	-27.533283
8462.548828	-27.465132
8484.082031	-27.967333
8505.615234	-27.974583
8527.148438	-28.640205
8548.681641	-29.053062
8570.214844	-28.183702
8591.748047	-27.918371
8613.281250	-27.935307
8634.814453	-27.762857
8656.347656	-28.806562
8677.880859	-29.078619
8699.414063	-28.692327
8720.947266	-27.806007
8742.480469	-26.803600
8764.013672	-25.794508
8785.546875	-25.680828
8807.080078	-26.771078
8828.613281	-27.113600
8850.146484	-27.368855
8871.679688	-27.640327
8893.212891	-27.479389
8914.746094	-27.987516
8936.279297	-28.386227
8957.812500	-27.770172
8979.345703	-28.494530
9000.878906	-29.123093
9022.412109	-29.028002
9043.945313	-29.594120
9065.478516	-29.848293
9087.011719	-29.268867
9108.544922	-28.527172
9130.078125	-28.302803
9151.611328	-28.833649
9173.144531	-29.587481
9194.677734	-29.549620
9216.210938	-29.327484
9237.744141	-28.867807
9259.277344	-29.891197
9280.810547	-29.681627
9302.343750	-29.140308
9323.876953	-28.840633
9345.410156	-29.036671
9366.943359	-28.443464
9388.476563	-28.662233
9410.009766	-28.308599
9431.542969	-28.526821
9453.076172	-28.827602
9474.609375	-27.733765
9496.142578	-27.795732
9517.675781	-28.443357
9539.208984	-28.556093
9560.742188	-29.204863
9582.275391	-28.421324
9603.808594	-27.964220
9625.341797	-28.780470
9646.875000	-28.662243
9668.408203	-27.356718
9689.941406	-27.843964
9711.474609	-28.020260
9733.007813	-28.208855
9754.541016	-28.364889
9776.074219	-28.217575
9797.607422	-28.677633
9819.140625	-27.923622
9840.673828	-27.831039
9862.207031	-28.304821
9883.740234	-28.450970
9905.273438	-28.902575
9926.806641	-29.557095
9948.339844	-30.047987
9969.873047	-29.956924
9991.406250	-29.128719
10012.939453	-28.838751
10034.472656	-29.543783
10056.005859	-29.923075
10077.539063	-29.983156
10099.072266	-29.928810
10120.605469	-30.163240
10142.138672	-29.854097
10163.671875	-30.099171
10185.205078	-30.043289
10206.738281	-30.276314
10228.271484	-30.307301
10249.804688	-29.801268
10271.337891	-29.983528
10292.871094	-30.318605
10314.404297	-30.195087
10335.937500	-30.484922
10357.470703	-30.783449
10379.003906	-30.318520
10400.537109	-29.558567
10422.070313	-29.695156
10443.603516	-29.543343
10465.136719	-29.199949
10486.669922	-28.829536
10508.203125	-28.694374
10529.736328	-28.853956
10551.269531	-29.057219
10572.802734	-28.916985
10594.335938	-29.170666
10615.869141	-28.788689
10637.402344	-29.371901
10658.935547	-29.954350
10680.468750	-29.905535
10702.001953	-29.706848
10723.535156	-30.283108
10745.068359	-29.871412
10766.601563	-29.483501
10788.134766	-29.594963
10809.667969	-29.631802
10831.201172	-29.234549
10852.734375	-29.400980
10874.267578	-29.439016
10895.800781	-29.362162
10917.333984	-29.379959
10938.867188	-29.191490
10960.400391	-29.291355
10981.933594	-28.964077
11003.466797	-28.484507
11025.000000	-28.656319
11046.533203	-28.982443
11068.066406	-28.879620
11089.599609	-28.314928
11111.132813	-28.156057
11132.666016	-28.478807
11154.199219	-28.599594
11175.732422	-28.443100
11197.265625	-28.835270
11218.798828	-29.165434
11240.332031	-29.575512
11261.865234	-29.703806
11283.398438	-29.042685
11304.931641	-29.468136
11326.464844	-30.126530
11347.998047	-29.930222
11369.531250	-29.939808
11391.064453	-30.196991
11412.597656	-29.652552
11434.130859	-29.268070
11455.664063	-29.286335
11477.197266	-29.359266
11498.730469	-28.791765
11520.263672	-27.677668
11541.796875	-27.449923
11563.330078	-27.684492
11584.863281	-27.793207
11606.396484	-28.293381
11627.929688	-27.888397
11649.462891	-27.736343
11670.996094	-27.191423
11692.529297	-27.545502
11714.062500	-27.877405
11735.595703	-28.095743
11757.128906	-27.980459
11778.662109	-28.266418
11800.195313	-28.719051
11821.728516	-28.599112
11843.261719	-28.692451
11864.794922	-29.008995
11886.328125	-28.757582
11907.861328	-28.830486
11929.394531	-28.406559
11950.927734	-28.280687
11972.460938	-28.333376
11993.994141	-27.576111
12015.527344	-27.682018
12037.060547	-27.711346
12058.593750	-27.959213
12080.126953	-27.894705
12101.660156	-27.429440
12123.193359	-27.535212
12144.726563	-27.507311
12166.259766	-27.881483
12187.792969	-27.396055
12209.326172	-27.268301
12230.859375	-27.443192
12252.392578	-27.806028
12273.925781	-28.136221
12295.458984	-28.165005
12316.992188	-28.460375
12338.525391	-28.232819
12360.058594	-28.189642
12381.591797	-28.651543
12403.125000	-28.815193
12424.658203	-28.479385
12446.191406	-28.561087
12467.724609	-28.165226
12489.257813	-27.315109
12510.791016	-27.110092
12532.324219	-26.601460
12553.857422	-26.510632
12575.390625	-26.653193
12596.923828	-26.672266
12618.457031	-26.413837
12639.990234	-26.688120
12661.523438	-26.921320
12683.056641	-26.945736
12704.589844	-26.593897
12726.123047	-26.401033
12747.656250	-26.758963
12769.189453	-26.473715
12790.722656	-26.170109
12812.255859	-25.642015
12833.789063	-25.714327
12855.322266	-26.278374
12876.855469	-26.011993
12898.388672	-26.417074
12919.921875	-26.687836
12941.455078	-26.928318
12962.988281	-27.216867
12984.521484	-27.162746
13006.054688	-27.148722
13027.587891	-27.228456
13049.121094	-27.107525
13070.654297	-26.854378
13092.187500	-27.026503
13113.720703	-26.942236
13135.253906	-26.751259
13156.787109	-27.002401
13178.320313	-27.053314
13199.853516	-26.991693
13221.386719	-26.944344
13242.919922	-27.436228
13264.453125	-27.571438
13285.986328	-27.723423
13307.519531	-27.957802
13329.052734	-27.839811
13350.585938	-28.016905
13372.119141	-28.355110
13393.652344	-28.402966
13415.185547	-28.170475
13436.718750	-27.716530
13458.251953	-27.693302
13479.785156	-27.773092
13501.318359	-27.970657
13522.851563	-28.476789
13544.384766	-28.759287
13565.917969	-28.752748
13587.451172	-28.870754
13608.984375	-28.348572
13630.517578	-27.734383
13652.050781	-27.745825
13673.583984	-27.529488
13695.117188	-27.134447
13716.650391	-27.476055
13738.183594	-27.578445
13759.716797	-27.814917
13781.250000	-27.992226
13802.783203	-27.745958
13824.316406	-28.482584
13845.849609	-28.871443
13867.382813	-28.712833
13888.916016	-28.535618
13910.449219	-27.807800
13931.982422	-27.686920
13953.515625	-28.300215
13975.048828	-28.456818
13996.582031	-28.285290
14018.115234	-28.225075
14039.648438	-28.547535
14061.181641	-28.589626
14082.714844	-28.278507
14104.248047	-28.264200
14125.781250	-28.542641
14147.314453	-28.024275
14168.847656	-27.711079
14190.380859	-28.198835
14211.914063	-27.879192
14233.447266	-27.796474
14254.980469	-28.336594
14276.513672	-28.513390
14298.046875	-28.255835
14319.580078	-28.522270
14341.113281	-29.096659
14362.646484	-29.583326
14384.179688	-29.938118
14405.712891	-30.131369
14427.246094	-30.064747
14448.779297	-30.999838
14470.312500	-30.883713
14491.845703	-29.975689
14513.378906	-29.728846
14534.912109	-30.069588
14556.445313	-29.814600
14577.978516	-29.977682
14599.511719	-30.013844
14621.044922	-29.754139
14642.578125	-29.613356
14664.111328	-30.103336
14685.644531	-29.903587
14707.177734	-30.063852
14728.710938	-30.180595
14750.244141	-29.794888
14771.777344	-29.512850
14793.310547	-29.733133
14814.843750	-29.999525
14836.376953	-30.000263
14857.910156	-30.001671
14879.443359	-30.544458
14900.976563	-31.110300
14922.509766	-30.951685
14944.042969	-30.096096
14965.576172	-30.498062
14987.109375	-30.118038
15008.642578	-29.988237
15030.175781	-30.625872
15051.708984	-30.333910
15073.242188	-29.597204
15094.775391	-29.337185
15116.308594	-29.514776
15137.841797	-29.995115
15159.375000	-30.540148
15180.908203	-30.268042
15202.441406	-30.131815
15223.974609	-29.874737
15245.507813	-29.670721
15267.041016	-29.540716
15288.574219	-29.431620
15310.107422	-29.855507
15331.640625	-29.918049
15353.173828	-29.746843
15374.707031	-29.676537
15396.240234	-30.583645
15417.773438	-30.613369
15439.306641	-30.533138
15460.839844	-30.438763
15482.373047	-30.051113
15503.906250	-29.903751
15525.439453	-29.858774
15546.972656	-29.918661
15568.505859	-29.611086
15590.039063	-29.147120
15611.572266	-28.868755
15633.105469	-29.393240
15654.638672	-29.808859
15676.171875	-29.882847
15697.705078	-30.153225
15719.238281	-30.898363
15740.771484	-30.530209
15762.304688	-30.527576
15783.837891	-29.905899
15805.371094	-29.319767
15826.904297	-29.262943
15848.437500	-29.040382
15869.970703	-29.085987
15891.503906	-29.497795
15913.037109	-29.250807
15934.570313	-28.790775
15956.103516	-29.085060
15977.636719	-29.150434
15999.169922	-28.891249
16020.703125	-28.941738
16042.236328	-29.548542
16063.769531	-29.365402
16085.302734	-29.211439
16106.835938	-29.999140
16128.369141	-30.377779
16149.902344	-29.729118
16171.435547	-29.774603
16192.968750	-29.979292
16214.501953	-29.879709
16236.035156	-29.851770
16257.568359	-30.485418
16279.101563	-30.324373
16300.634766	-29.746613
16322.167969	-29.505873
16343.701172	-29.182434
16365.234375	-29.676151
16386.767578	-29.786509
16408.300781	-30.126490
16429.833984	-29.875048
16451.367188	-29.686884
16472.900391	-30.073965
16494.433594	-29.955441
16515.966797	-29.688017
16537.500000	-29.679537
16559.033203	-29.517151
16580.566406	-29.886711
16602.099609	-29.902641
16623.632813	-29.172607
16645.166016	-29.272356
16666.699219	-29.592159
16688.232422	-29.702082
16709.765625	-29.406427
16731.298828	-29.722565
16752.832031	-29.524408
16774.365234	-29.669546
16795.898438	-29.700027
16817.431641	-29.235504
16838.964844	-29.671196
16860.498047	-29.571295
16882.031250	-29.406086
16903.564453	-29.527876
16925.097656	-29.555290
16946.630859	-29.530857
16968.164063	-29.499666
16989.697266	-29.541056
17011.230469	-29.381987
17032.763672	-29.188107
17054.296875	-29.036425
17075.830078	-29.375862
17097.363281	-29.776716
17118.896484	-29.529751
17140.429688	-29.406914
17161.962891	-29.541649
17183.496094	-29.596073
17205.029297	-30.134710
17226.562500	-30.231850
17248.095703	-30.327702
17269.628906	-30.470785
17291.162109	-30.642935
17312.695313	-31.338842
17334.228516	-31.605240
17355.761719	-31.422529
17377.294922	-31.775618
17398.828125	-32.146999
17420.361328	-31.882452
17441.894531	-31.985947
17463.427734	-31.917933
17484.960938	-31.431450
17506.494141	-31.545416
17528.027344	-31.160856
17549.560547	-30.719107
17571.093750	-31.299578
17592.626953	-31.542284
17614.160156	-31.202082
17635.693359	-30.900917
17657.226563	-30.615400
17678.759766	-30.605057
17700.292969	-31.513645
17721.826172	-31.462357
17743.359375	-31.356504
17764.892578	-31.535370
17786.425781	-31.299458
17807.958984	-31.913496
17829.492188	-32.414986
17851.025391	-32.344185
17872.558594	-32.259853
17894.091797	-32.403534
17915.625000	-32.565178
17937.158203	-32.639866
17958.691406	-32.953545
17980.224609	-33.344353
18001.757813	-32.644920
18023.291016	-33.194363
18044.824219	-33.196125
18066.357422	-32.912914
18087.890625	-32.274254
18109.423828	-32.514893
18130.957031	-32.444305
18152.490234	-32.326382
18174.023438	-32.333797
18195.556641	-32.322208
18217.089844	-32.459003
18238.623047	-32.537102
18260.156250	-32.387596
18281.689453	-32.505337
18303.222656	-32.536518
18324.755859	-32.961449
18346.289063	-33.347275
18367.822266	-33.706097
18389.355469	-33.499710
18410.888672	-33.670151
18432.421875	-33.903709
18453.955078	-33.627731
18475.488281	-33.718063
18497.021484	-33.727150
18518.554688	-33.246590
18540.087891	-32.759365
18561.621094	-32.257713
18583.154297	-32.024509
18604.687500	-31.281490
18626.220703	-31.089333
18647.753906	-31.328171
18669.287109	-31.093901
18690.820313	-31.266493
18712.353516	-31.712492
18733.886719	-31.672443
18755.419922	-31.462841
18776.953125	-32.031673
18798.486328	-32.208054
18820.019531	-31.914637
18841.552734	-31.741596
18863.085938	-32.106064
18884.619141	-32.172401
18906.152344	-32.116875
18927.685547	-31.927008
18949.218750	-31.646582
18970.751953	-31.523085
18992.285156	-31.638182
19013.818359	-31.580879
19035.351563	-31.509939
19056.884766	-31.523613
19078.417969	-31.845997
19099.951172	-32.117039
19121.484375	-31.875999
19143.017578	-31.888399
19164.550781	-32.373123
19186.083984	-32.300278
19207.617188	-32.263168
19229.150391	-31.806002
19250.683594	-32.177929
19272.216797	-32.450100
19293.750000	-32.596798
19315.283203	-32.914646
19336.816406	-32.845051
19358.349609	-32.937233
19379.882813	-33.295628
19401.416016	-33.560658
19422.949219	-33.401024
19444.482422	-34.047367
19466.015625	-34.470264
19487.548828	-34.261375
19509.082031	-34.576897
19530.615234	-34.977947
19552.148438	-35.098530
19573.681641	-35.268238
19595.214844	-35.278954
19616.748047	-34.648067
19638.281250	-34.964558
19659.814453	-35.254784
19681.347656	-35.251526
19702.880859	-35.673012
19724.414063	-35.723629
19745.947266	-35.395180
19767.480469	-35.358524
19789.013672	-35.241287
19810.546875	-34.966053
19832.080078	-35.562527
19853.613281	-36.101490
19875.146484	-35.771198
19896.679688	-35.664791
19918.212891	-35.770065
19939.746094	-35.693485
19961.279297	-35.607853
19982.812500	-35.249756
20004.345703	-34.931129
20025.878906	-35.300091
20047.412109	-35.702831
20068.945313	-35.186371
20090.478516	-35.456657
20112.011719	-35.981613
20133.544922	-36.198742
20155.078125	-36.434917
20176.611328	-35.938454
20198.144531	-36.068588
20219.677734	-36.573601
20241.210938	-36.345039
20262.744141	-36.506947
20284.277344	-36.908875
20305.810547	-37.150299
20327.343750	-37.116486
20348.876953	-36.796112
20370.410156	-37.012333
20391.943359	-36.914024
20413.476563	-37.326962
20435.009766	-37.705513
20456.542969	-37.585735
20478.076172	-38.067982
20499.609375	-38.824821
20521.142578	-38.793995
20542.675781	-38.294582
20564.208984	-38.681606
20585.742188	-39.852402
20607.275391	-39.957237
20628.808594	-40.247368
20650.341797	-40.697521
20671.875000	-40.684975
20693.408203	-40.294022
20714.941406	-39.943764
20736.474609	-40.404343
20758.007813	-40.646736
20779.541016	-40.569611
20801.074219	-40.763321
20822.607422	-41.425011
20844.140625	-41.572372
20865.673828	-41.537640
20887.207031	-41.439404
20908.740234	-41.395855
20930.273438	-41.269981
20951.806641	-41.308647
20973.339844	-42.156616
20994.873047	-42.124580
21016.406250	-42.167938
21037.939453	-41.991367
21059.472656	-41.844776
21081.005859	-42.330109
21102.539063	-42.496681
21124.072266	-42.854683
21145.605469	-43.680279
21167.138672	-43.846416
21188.671875	-44.048954
21210.205078	-44.614262
21231.738281	-45.210629
21253.271484	-45.399109
21274.804688	-45.179295
21296.337891	-45.591595
21317.871094	-45.830276
21339.404297	-46.269165
21360.937500	-46.582611
21382.470703	-46.130779
21404.003906	-45.632320
21425.537109	-45.935844
21447.070313	-46.406971
21468.603516	-46.703934
21490.136719	-47.116940
21511.669922	-47.536747
21533.203125	-47.548992
21554.736328	-48.235489
21576.269531	-48.595322
21597.802734	-48.785137
21619.335938	-49.532089
21640.869141	-50.000465
21662.402344	-50.096699
21683.935547	-50.220230
21705.468750	-50.691895
21727.001953	-50.044674
21748.535156	-50.195007
21770.068359	-50.595222
21791.601563	-50.721531
21813.134766	-50.436043
21834.667969	-50.430954
21856.201172	-50.324230
21877.734375	-50.361813
21899.267578	-50.545879
21920.800781	-50.996933
21942.333984	-51.184395
21963.867188	-51.217747
21985.400391	-51.676632
22006.933594	-51.571308
22028.466797	-52.088623
