Frequency (Hz)	Level (dB)
6050.830078	-30.054596
6072.363281	-30.038792
6093.896484	-30.075209
6115.429688	-29.882801
6136.962891	-29.764196
6158.496094	-28.325495
6180.029297	-27.197800
6201.562500	-26.243132
6223.095703	-24.845417
6244.628906	-24.387470
6266.162109	-23.737915
6287.695313	-22.635937
6309.228516	-24.449284
6330.761719	-26.372429
6352.294922	-27.847494
6373.828125	-28.469038
6395.361328	-29.351934
6416.894531	-29.726587
6438.427734	-29.353043
6459.960938	-29.355804
6481.494141	-28.781136
6503.027344	-29.123524
6524.560547	-28.910946
6546.093750	-28.121994
6567.626953	-26.154226
6589.160156	-24.607397
6610.693359	-23.823290
6632.226563	-22.903629
6653.759766	-23.799868
6675.292969	-26.089909
6696.826172	-27.740067
6718.359375	-28.390539
6739.892578	-28.889225
6761.425781	-29.261360
6782.958984	-29.863707
6804.492188	-30.167265
6826.025391	-30.421005
6847.558594	-30.601761
6869.091797	-29.976217
6890.625000	-29.658506
6912.158203	-28.662113
6933.691406	-26.482906
6955.224609	-24.714907
6976.757813	-24.128334
6998.291016	-24.769953
7019.824219	-24.921904
7041.357422	-25.668692
7062.890625	-27.316004
7084.423828	-28.244719
7105.957031	-28.945164
7127.490234	-28.988260
7149.023438	-29.652893
7170.556641	-30.325933
7192.089844	-30.185747
7213.623047	-29.671104
7235.156250	-28.762169
7256.689453	-28.377205
7278.222656	-27.994728
7299.755859	-26.655128
7321.289063	-25.133976
7342.822266	-24.899256
7364.355469	-24.969837
7385.888672	-24.251944
7407.421875	-25.313910
7428.955078	-27.230812
7450.488281	-27.895987
7472.021484	-27.765465
7493.554688	-28.319016
7515.087891	-29.383518
7536.621094	-29.838552
7558.154297	-30.090631
7579.687500	-29.443115
7601.220703	-28.662138
7622.753906	-28.570501
7644.287109	-27.542648
7665.820313	-25.372231
7687.353516	-23.793510
7708.886719	-23.746483
7730.419922	-23.611345
7751.953125	-23.609730
7773.486328	-24.081743
7795.019531	-26.227705
7816.552734	-27.474274
7838.085938	-28.843281
7859.619141	-29.854780
7881.152344	-30.817318
7902.685547	-31.253237
7924.218750	-31.407238
7945.751953	-30.960829
7967.285156	-30.377409
7988.818359	-29.313265
8010.351563	-28.674517
8031.884766	-27.004999
8053.417969	-26.554991
8074.951172	-26.324883
8096.484375	-25.367586
8118.017578	-25.113974
8139.550781	-26.065857
8161.083984	-26.868599
8182.617188	-27.993757
8204.150391	-29.181948
8225.683594	-29.608879
8247.216797	-30.202332
8268.750000	-30.384933
8290.283203	-29.839249
8311.816406	-29.560108
8333.349609	-29.281551
8354.882813	-28.973581
8376.416016	-28.452324
8397.949219	-27.538704
8419.482422	-26.672890
8441.015625	-25.871946
8462.548828	-25.580719
8484.082031	-25.074106
8505.615234	-25.456667
8527.148438	-26.935568
8548.681641	-27.667114
8570.214844	-27.696905
8591.748047	-28.440048
8613.281250	-28.962088
8634.814453	-29.489645
8656.347656	-30.026693
8677.880859	-29.784340
8699.414063	-28.889013
8720.947266	-28.266754
8742.480469	-27.893511
8764.013672	-26.508913
8785.546875	-25.597811
8807.080078	-26.235767
8828.613281	-26.470047
8850.146484	-25.873785
8871.679688	-26.057047
8893.212891	-26.984598
8914.746094	-28.861969
8936.279297	-29.741169
8957.812500	-29.911665
8979.345703	-30.138756
9000.878906	-30.912271
9022.412109	-30.303362
9043.945313	-29.798716
9065.478516	-30.235643
9087.011719	-30.095325
9108.544922	-29.539330
9130.078125	-29.059017
9151.611328	-28.825352
9173.144531	-28.304129
9194.677734	-27.526052
9216.210938	-27.630898
9237.744141	-27.724438
9259.277344	-28.358288
9280.810547	-28.646767
9302.343750	-28.610659
9323.876953	-29.203184
9345.410156	-29.285080
9366.943359	-29.127972
9388.476563	-29.308138
9410.009766	-29.073826
9431.542969	-29.892824
9453.076172	-30.350554
9474.609375	-29.575199
9496.142578	-29.219320
9517.675781	-28.987347
9539.208984	-28.543974
9560.742188	-27.882906
9582.275391	-27.383505
9603.808594	-27.687531
9625.341797	-28.117970
9646.875000	-28.939041
9668.408203	-28.780504
9689.941406	-29.414682
9711.474609	-28.879080
9733.007813	-28.863321
9754.541016	-28.562012
9776.074219	-28.654242
9797.607422	-28.678713
9819.140625	-28.511646
9840.673828	-28.357960
9862.207031	-28.058048
9883.740234	-28.252943
9905.273438	-27.760233
9926.806641	-28.187109
9948.339844	-28.488871
9969.873047	-28.340822
9991.406250	-28.385033
10012.939453	-28.975883
10034.472656	-29.446445
10056.005859	-30.190800
10077.539063	-30.725315
10099.072266	-30.149323
10120.605469	-30.426001
10142.138672	-30.865086
10163.671875	-30.813213
10185.205078	-30.944761
10206.738281	-31.096111
10228.271484	-30.502815
10249.804688	-30.369766
10271.337891	-30.296597
10292.871094	-30.638346
10314.404297	-30.571629
10335.937500	-30.994724
10357.470703	-31.524694
10379.003906	-31.081459
10400.537109	-30.571514
10422.070313	-30.644455
10443.603516	-30.553350
10465.136719	-30.342773
10486.669922	-30.241936
10508.203125	-30.308834
10529.736328	-30.453171
10551.269531	-30.612211
10572.802734	-30.715273
10594.335938	-30.345583
10615.869141	-29.969963
10637.402344	-30.377556
10658.935547	-30.248312
10680.468750	-30.046942
10702.001953	-29.997366
10723.535156	-30.470318
10745.068359	-30.184000
10766.601563	-29.884007
10788.134766	-30.010769
10809.667969	-29.896606
10831.201172	-29.722214
10852.734375	-29.947964
10874.267578	-29.893867
10895.800781	-30.044624
10917.333984	-30.158489
10938.867188	-30.043825
10960.400391	-30.249458
10981.933594	-30.100870
11003.466797	-29.282309
11025.000000	-29.704391
11046.533203	-29.943989
11068.066406	-29.675201
11089.599609	-29.878464
11111.132813	-29.968313
11132.666016	-29.834129
11154.199219	-29.354910
11175.732422	-29.661821
11197.265625	-29.948660
11218.798828	-30.324724
11240.332031	-30.694757
11261.865234	-30.269667
11283.398438	-29.757149
11304.931641	-30.392134
11326.464844	-30.343853
11347.998047	-29.749723
11369.531250	-30.189165
11391.064453	-29.837957
11412.597656	-29.590015
11434.130859	-29.538876
11455.664063	-29.046221
11477.197266	-28.655691
11498.730469	-28.844311
11520.263672	-28.169451
11541.796875	-27.594091
11563.330078	-27.918039
11584.863281	-28.177433
11606.396484	-28.476627
11627.929688	-28.901478
11649.462891	-28.789513
11670.996094	-28.491451
11692.529297	-28.372074
11714.062500	-29.151499
11735.595703	-29.324759
11757.128906	-29.355392
11778.662109	-29.645498
11800.195313	-29.440022
11821.728516	-29.540472
11843.261719	-29.747606
11864.794922	-29.731403
11886.328125	-29.853760
11907.861328	-30.003494
11929.394531	-29.487549
11950.927734	-29.547998
11972.460938	-29.480955
11993.994141	-29.240482
12015.527344	-29.414736
12037.060547	-28.979744
12058.593750	-29.076111
12080.126953	-29.415352
12101.660156	-29.144985
12123.193359	-28.975050
12144.726563	-28.737646
12166.259766	-29.043253
12187.792969	-28.656885
12209.326172	-28.846493
12230.859375	-28.631163
12252.392578	-28.694733
12273.925781	-29.236099
12295.458984	-29.075247
12316.992188	-29.094879
12338.525391	-29.618830
12360.058594	-29.536921
12381.591797	-29.622362
12403.125000	-29.066936
12424.658203	-28.991425
12446.191406	-29.310307
12467.724609	-28.938086
12489.257813	-28.674635
12510.791016	-28.485552
12532.324219	-27.913937
12553.857422	-27.350071
12575.390625	-27.337820
12596.923828	-27.937897
12618.457031	-27.968115
12639.990234	-28.041735
12661.523438	-28.086191
12683.056641	-27.766554
12704.589844	-27.998102
12726.123047	-28.264851
12747.656250	-27.676142
12769.189453	-27.460505
12790.722656	-27.178944
12812.255859	-26.884983
12833.789063	-26.805748
12855.322266	-27.106836
12876.855469	-26.650856
12898.388672	-26.690601
12919.921875	-26.983625
12941.455078	-27.423662
12962.988281	-27.857166
12984.521484	-27.723211
13006.054688	-28.090788
13027.587891	-28.251612
13049.121094	-27.708061
13070.654297	-28.167891
13092.187500	-27.827108
13113.720703	-27.266266
13135.253906	-27.504778
13156.787109	-27.636524
13178.320313	-27.173529
13199.853516	-26.781256
13221.386719	-27.227600
13242.919922	-27.738993
13264.453125	-27.871826
13285.986328	-27.339647
13307.519531	-27.354521
13329.052734	-28.041405
13350.585938	-28.005775
13372.119141	-27.849598
13393.652344	-28.495667
13415.185547	-28.261866
13436.718750	-28.179070
13458.251953	-27.888849
13479.785156	-28.009888
13501.318359	-28.421488
13522.851563	-28.787651
13544.384766	-29.166441
13565.917969	-29.232145
13587.451172	-28.968288
13608.984375	-28.892469
13630.517578	-28.964081
13652.050781	-28.721796
13673.583984	-28.129208
13695.117188	-28.009657
13716.650391	-28.353046
13738.183594	-28.757309
13759.716797	-28.491999
13781.250000	-28.417665
13802.783203	-28.503399
13824.316406	-28.721785
13845.849609	-29.601412
13867.382813	-29.730864
13888.916016	-29.847546
13910.449219	-30.352457
13931.982422	-30.070320
13953.515625	-29.791420
13975.048828	-29.597837
13996.582031	-28.893906
14018.115234	-29.295694
14039.648438	-29.218210
14061.181641	-28.955355
14082.714844	-29.565374
14104.248047	-29.181717
14125.781250	-28.599245
14147.314453	-29.230957
14168.847656	-29.177996
14190.380859	-29.047270
14211.914063	-28.893864
14233.447266	-28.958509
14254.980469	-28.771561
14276.513672	-28.437454
14298.046875	-28.861689
14319.580078	-29.111944
14341.113281	-29.971430
14362.646484	-30.480688
14384.179688	-30.400017
14405.712891	-30.142378
14427.246094	-29.960800
14448.779297	-30.191080
14470.312500	-30.271801
14491.845703	-30.191319
14513.378906	-29.699997
14534.912109	-29.777971
14556.445313	-29.852875
14577.978516	-29.916292
14599.511719	-29.628380
14621.044922	-29.494633
14642.578125	-30.322172
14664.111328	-31.040504
14685.644531	-31.588556
14707.177734	-31.452438
14728.710938	-31.521788
14750.244141	-31.563099
14771.777344	-31.274902
14793.310547	-30.733503
14814.843750	-29.998583
14836.376953	-29.730104
14857.910156	-29.954720
14879.443359	-30.294615
14900.976563	-30.140059
14922.509766	-29.765331
14944.042969	-29.795012
14965.576172	-30.213419
14987.109375	-30.297178
15008.642578	-29.948503
15030.175781	-30.443953
15051.708984	-29.855730
15073.242188	-29.546858
15094.775391	-29.518517
15116.308594	-29.694544
15137.841797	-30.546783
15159.375000	-30.558046
15180.908203	-30.660324
15202.441406	-30.678541
15223.974609	-31.010025
15245.507813	-31.089828
15267.041016	-31.714859
15288.574219	-31.594210
15310.107422	-30.453825
15331.640625	-30.117149
15353.173828	-30.285480
15374.707031	-30.376343
15396.240234	-30.736357
15417.773438	-30.945936
15439.306641	-31.346489
15460.839844	-30.892143
15482.373047	-30.792551
15503.906250	-31.519161
15525.439453	-31.720623
15546.972656	-32.175468
15568.505859	-31.613194
15590.039063	-31.470589
15611.572266	-31.915514
15633.105469	-31.833101
15654.638672	-31.807192
15676.171875	-32.062405
15697.705078	-31.669798
15719.238281	-31.981133
15740.771484	-31.946592
15762.304688	-31.932848
15783.837891	-31.351755
15805.371094	-30.682571
15826.904297	-30.787041
15848.437500	-30.653400
15869.970703	-30.199390
15891.503906	-29.479683
15913.037109	-29.851002
15934.570313	-30.107559
15956.103516	-30.224758
15977.636719	-29.980663
15999.169922	-30.437956
16020.703125	-30.385174
16042.236328	-29.717453
16063.769531	-29.949244
16085.302734	-30.546227
16106.835938	-30.453514
16128.369141	-30.607563
16149.902344	-30.252245
16171.435547	-30.202646
16192.968750	-29.547817
16214.501953	-29.543295
16236.035156	-29.634813
16257.568359	-29.886587
16279.101563	-29.681610
16300.634766	-29.540344
16322.167969	-29.902906
16343.701172	-30.347996
16365.234375	-29.985052
16386.767578	-30.093042
16408.300781	-29.713171
16429.833984	-30.182972
16451.367188	-30.698311
16472.900391	-31.268473
16494.433594	-31.140963
16515.966797	-30.870443
16537.500000	-30.667418
16559.033203	-30.771717
16580.566406	-30.957640
16602.099609	-30.615913
16623.632813	-30.519663
16645.166016	-30.326143
16666.699219	-29.998056
16688.232422	-30.166708
16709.765625	-29.900400
16731.298828	-29.890032
16752.832031	-29.938892
16774.365234	-29.479198
16795.898438	-29.480686
16817.431641	-29.812460
16838.964844	-29.490210
16860.498047	-29.259331
16882.031250	-29.581215
16903.564453	-29.624880
16925.097656	-29.369152
16946.630859	-29.046139
16968.164063	-29.180874
16989.697266	-29.272539
17011.230469	-28.747314
17032.763672	-29.320639
17054.296875	-30.072021
17075.830078	-30.282648
17097.363281	-29.896036
17118.896484	-29.569870
17140.429688	-30.158449
17161.962891	-30.368853
17183.496094	-30.990269
17205.029297	-31.121534
17226.562500	-31.032192
17248.095703	-31.524416
17269.628906	-31.711624
17291.162109	-31.816092
17312.695313	-32.054462
17334.228516	-32.229828
17355.761719	-32.087826
17377.294922	-31.755871
17398.828125	-31.895706
17420.361328	-32.041264
17441.894531	-32.129238
17463.427734	-31.935326
17484.960938	-31.606754
17506.494141	-31.258379
17528.027344	-31.122862
17549.560547	-31.279570
17571.093750	-31.217255
17592.626953	-31.384474
17614.160156	-31.393307
17635.693359	-31.004156
17657.226563	-31.181362
17678.759766	-31.760923
17700.292969	-32.109657
17721.826172	-31.826933
17743.359375	-31.687695
17764.892578	-31.896252
17786.425781	-31.841944
17807.958984	-32.053101
17829.492188	-31.924135
17851.025391	-31.686445
17872.558594	-31.159817
17894.091797	-31.169664
17915.625000	-31.316910
17937.158203	-30.792730
17958.691406	-30.784313
17980.224609	-30.561031
18001.757813	-30.521221
18023.291016	-30.424881
18044.824219	-30.602709
18066.357422	-31.101387
18087.890625	-31.174463
18109.423828	-30.998428
18130.957031	-30.939520
18152.490234	-31.330421
18174.023438	-31.341351
18195.556641	-32.051746
18217.089844	-32.161884
18238.623047	-32.599937
18260.156250	-32.989685
18281.689453	-33.105873
18303.222656	-33.202099
18324.755859	-33.525078
18346.289063	-33.350807
18367.822266	-33.320084
18389.355469	-32.936874
18410.888672	-33.170700
18432.421875	-33.552811
18453.955078	-32.573891
18475.488281	-32.564381
18497.021484	-32.464798
18518.554688	-32.230347
18540.087891	-31.995466
18561.621094	-32.140713
18583.154297	-32.408768
18604.687500	-32.042007
18626.220703	-32.436436
18647.753906	-32.258694
18669.287109	-31.943180
18690.820313	-31.827188
18712.353516	-32.081120
18733.886719	-32.242851
18755.419922	-32.253895
18776.953125	-32.278103
18798.486328	-32.372578
18820.019531	-32.488823
18841.552734	-32.010021
18863.085938	-31.908537
18884.619141	-32.137882
18906.152344	-32.100193
18927.685547	-31.715904
18949.218750	-31.593695
18970.751953	-31.823555
18992.285156	-31.725061
19013.818359	-31.566145
19035.351563	-31.844986
19056.884766	-31.664335
19078.417969	-31.779654
19099.951172	-31.933601
19121.484375	-31.673161
19143.017578	-31.659189
19164.550781	-31.944954
19186.083984	-31.632505
19207.617188	-31.626532
19229.150391	-31.629667
19250.683594	-31.984491
19272.216797	-31.695530
19293.750000	-31.708260
19315.283203	-31.682220
19336.816406	-31.480694
19358.349609	-31.296700
19379.882813	-31.799358
19401.416016	-32.309361
19422.949219	-32.411957
19444.482422	-32.379696
19466.015625	-32.258606
19487.548828	-32.572029
19509.082031	-33.359146
19530.615234	-33.734379
19552.148438	-33.329830
19573.681641	-32.934338
19595.214844	-33.220192
19616.748047	-33.650742
19638.281250	-33.994240
19659.814453	-33.932144
19681.347656	-33.970554
19702.880859	-34.013382
19724.414063	-33.841507
19745.947266	-33.475094
19767.480469	-33.221256
19789.013672	-33.424133
19810.546875	-33.684368
19832.080078	-33.519161
19853.613281	-32.930550
19875.146484	-32.788971
19896.679688	-33.158237
19918.212891	-33.055084
19939.746094	-32.679272
19961.279297	-32.770748
19982.812500	-33.139248
20004.345703	-33.658306
20025.878906	-33.118004
20047.412109	-32.906902
20068.945313	-33.145439
20090.478516	-33.123135
20112.011719	-33.518372
20133.544922	-33.430397
20155.078125	-32.970097
20176.611328	-33.486031
20198.144531	-34.126453
20219.677734	-34.477871
20241.210938	-34.784435
20262.744141	-34.394920
20284.277344	-34.597076
20305.810547	-34.520172
20327.343750	-34.176018
20348.876953	-34.096329
20370.410156	-34.653191
20391.943359	-34.825912
20413.476563	-34.568623
20435.009766	-33.807861
20456.542969	-33.837818
20478.076172	-33.733562
20499.609375	-33.693634
20521.142578	-33.843285
20542.675781	-33.591805
20564.208984	-34.195915
20585.742188	-34.743179
20607.275391	-35.137444
20628.808594	-35.016617
20650.341797	-35.240387
20671.875000	-35.481167
20693.408203	-35.900990
20714.941406	-36.239883
20736.474609	-37.136745
20758.007813	-37.697842
20779.541016	-37.954842
20801.074219	-38.171124
20822.607422	-38.245274
20844.140625	-38.484688
20865.673828	-38.567467
20887.207031	-39.019745
20908.740234	-39.535408
20930.273438	-39.060860
20951.806641	-38.688820
20973.339844	-38.903973
20994.873047	-38.893230
21016.406250	-38.825386
21037.939453	-39.064156
21059.472656	-39.691730
21081.005859	-39.725250
21102.539063	-40.309612
21124.072266	-40.640366
21145.605469	-41.194954
21167.138672	-41.456966
21188.671875	-41.604019
21210.205078	-42.038704
21231.738281	-42.914059
21253.271484	-42.919518
21274.804688	-42.399590
21296.337891	-43.158352
21317.871094	-44.150772
21339.404297	-43.939922
21360.937500	-44.200954
21382.470703	-44.731537
21404.003906	-44.657528
21425.537109	-44.765682
21447.070313	-44.642212
21468.603516	-44.568573
21490.136719	-44.713100
21511.669922	-44.503990
21533.203125	-45.007488
21554.736328	-45.370327
21576.269531	-45.396748
21597.802734	-45.568943
21619.335938	-46.157608
21640.869141	-46.480606
21662.402344	-46.796654
21683.935547	-47.079082
21705.468750	-47.128300
21727.001953	-47.768669
21748.535156	-47.995903
21770.068359	-48.923378
21791.601563	-49.399414
21813.134766	-49.410885
21834.667969	-49.763344
21856.201172	-50.511177
21877.734375	-50.594566
21899.267578	-50.733356
21920.800781	-51.142204
21942.333984	-51.266743
21963.867188	-51.307293
21985.400391	-51.555607
22006.933594	-51.564190
22028.466797	-51.534081
