Frequency (Hz)	Level (dB)
7428.955078	-31.137987
7450.488281	-31.513481
7472.021484	-31.692589
7493.554688	-31.804770
7515.087891	-32.688396
7536.621094	-33.193558
7558.154297	-33.497730
7579.687500	-33.160358
7601.220703	-32.635277
7622.753906	-32.919556
7644.287109	-32.943153
7665.820313	-32.564259
7687.353516	-32.859306
7708.886719	-32.026737
7730.419922	-32.455925
7751.953125	-32.945660
7773.486328	-32.746593
7795.019531	-32.466663
7816.552734	-33.170921
7838.085938	-33.512032
7859.619141	-33.812298
7881.152344	-34.080814
7902.685547	-33.973522
7924.218750	-34.087574
7945.751953	-34.189327
7967.285156	-34.157726
7988.818359	-34.423927
8010.351563	-34.452438
8031.884766	-34.852959
8053.417969	-34.824726
8074.951172	-34.404091
8096.484375	-34.067719
8118.017578	-34.039577
8139.550781	-33.632683
8161.083984	-33.465012
8182.617188	-33.203815
8204.150391	-33.194904
8225.683594	-33.500248
8247.216797	-32.837921
8268.750000	-32.762089
8290.283203	-32.772038
8311.816406	-32.629601
8333.349609	-33.016026
8354.882813	-32.941784
8376.416016	-32.533920
8397.949219	-32.249199
8419.482422	-32.829834
8441.015625	-33.441761
8462.548828	-32.956497
8484.082031	-32.826687
8505.615234	-32.794075
8527.148438	-32.671478
8548.681641	-32.557507
8570.214844	-32.799000
8591.748047	-33.571827
8613.281250	-33.762180
8634.814453	-33.855900
8656.347656	-34.591404
8677.880859	-34.157616
8699.414063	-33.147808
8720.947266	-32.748028
8742.480469	-32.566883
8764.013672	-32.428146
8785.546875	-32.527832
8807.080078	-32.268372
8828.613281	-32.210209
8850.146484	-32.191422
8871.679688	-32.933903
8893.212891	-32.884670
8914.746094	-33.045246
8936.279297	-33.923157
8957.812500	-33.743580
8979.345703	-33.626373
9000.878906	-33.549759
9022.412109	-33.415371
9043.945313	-34.068489
9065.478516	-33.986279
9087.011719	-33.757183
9108.544922	-34.295063
9130.078125	-34.059406
9151.611328	-34.014305
9173.144531	-33.834599
9194.677734	-33.486729
9216.210938	-33.299515
9237.744141	-33.458344
9259.277344	-33.631706
9280.810547	-33.237846
9302.343750	-32.798683
9323.876953	-33.138973
9345.410156	-33.476173
9366.943359	-33.492222
9388.476563	-33.822472
9410.009766	-34.160042
9431.542969	-34.428566
9453.076172	-34.075768
9474.609375	-33.893894
9496.142578	-34.563808
9517.675781	-34.617966
9539.208984	-34.460045
9560.742188	-34.365135
9582.275391	-34.578014
9603.808594	-34.787201
9625.341797	-34.696598
9646.875000	-34.177902
9668.408203	-34.123310
9689.941406	-33.761414
9711.474609	-33.625359
9733.007813	-33.214485
9754.541016	-33.178802
9776.074219	-33.493195
9797.607422	-33.043816
9819.140625	-31.742388
9840.673828	-32.097576
9862.207031	-32.952820
9883.740234	-32.470989
9905.273438	-32.448994
9926.806641	-32.735569
9948.339844	-32.007332
9969.873047	-32.172070
9991.406250	-32.526134
10012.939453	-32.379723
10034.472656	-32.581707
10056.005859	-33.273022
10077.539063	-33.295925
10099.072266	-33.446468
10120.605469	-33.734196
10142.138672	-33.892303
10163.671875	-34.112682
10185.205078	-34.142673
10206.738281	-33.954422
10228.271484	-34.505558
10249.804688	-34.284012
10271.337891	-34.025074
10292.871094	-33.626080
10314.404297	-33.463882
10335.937500	-33.208050
10357.470703	-32.405720
10379.003906	-31.982447
10400.537109	-32.306568
10422.070313	-32.773354
10443.603516	-32.867702
10465.136719	-32.691174
10486.669922	-32.349598
10508.203125	-32.499844
10529.736328	-32.309460
10551.269531	-32.088898
10572.802734	-32.388973
10594.335938	-32.676918
10615.869141	-32.389690
10637.402344	-32.721214
10658.935547	-33.236668
10680.468750	-33.349480
10702.001953	-33.394547
10723.535156	-33.502689
10745.068359	-33.432011
10766.601563	-33.206833
10788.134766	-33.440071
10809.667969	-33.587357
10831.201172	-32.935936
10852.734375	-32.889900
10874.267578	-32.653065
10895.800781	-32.299484
10917.333984	-32.490585
10938.867188	-32.560104
10960.400391	-32.547863
10981.933594	-33.264957
11003.466797	-33.497536
11025.000000	-33.654640
11046.533203	-33.515213
11068.066406	-33.857296
11089.599609	-33.729622
11111.132813	-33.414558
11132.666016	-34.023136
11154.199219	-34.218750
11175.732422	-34.525738
11197.265625	-34.608734
11218.798828	-34.354733
11240.332031	-34.496536
11261.865234	-34.482037
11283.398438	-34.489384
11304.931641	-33.909218
11326.464844	-33.578728
11347.998047	-33.220371
11369.531250	-32.953987
11391.064453	-32.730751
11412.597656	-32.843678
11434.130859	-32.381855
11455.664063	-32.154316
11477.197266	-32.070564
11498.730469	-31.964382
11520.263672	-32.295280
11541.796875	-31.528048
11563.330078	-30.864746
11584.863281	-31.145542
11606.396484	-30.987545
11627.929688	-30.869900
11649.462891	-31.031136
11670.996094	-30.758034
11692.529297	-30.415203
11714.062500	-31.275215
11735.595703	-31.764513
11757.128906	-31.790365
11778.662109	-31.453001
11800.195313	-31.069397
11821.728516	-31.088806
11843.261719	-31.636921
11864.794922	-31.301619
11886.328125	-31.333725
11907.861328	-31.904552
11929.394531	-31.749264
11950.927734	-31.164766
11972.460938	-31.067043
11993.994141	-31.482489
12015.527344	-31.168779
12037.060547	-30.960709
12058.593750	-31.371325
12080.126953	-31.919924
12101.660156	-31.619291
12123.193359	-31.169529
12144.726563	-31.690065
12166.259766	-31.976334
12187.792969	-31.765284
12209.326172	-32.079453
12230.859375	-32.382862
12252.392578	-32.343391
12273.925781	-32.282074
12295.458984	-32.789711
12316.992188	-32.809704
12338.525391	-32.432095
12360.058594	-32.453472
12381.591797	-32.715504
12403.125000	-33.069622
12424.658203	-33.777111
12446.191406	-33.519184
12467.724609	-32.993793
12489.257813	-33.234531
12510.791016	-32.990383
12532.324219	-32.759243
12553.857422	-32.538589
12575.390625	-32.626553
12596.923828	-32.205566
12618.457031	-31.643225
12639.990234	-32.100624
12661.523438	-32.440903
12683.056641	-32.209438
12704.589844	-32.390507
12726.123047	-32.768990
12747.656250	-32.764183
12769.189453	-32.584225
12790.722656	-32.143234
12812.255859	-32.165462
12833.789063	-32.522625
12855.322266	-31.806496
12876.855469	-31.881216
12898.388672	-32.417881
12919.921875	-32.597347
12941.455078	-32.639336
12962.988281	-32.758415
12984.521484	-32.684525
13006.054688	-32.251163
13027.587891	-32.406719
13049.121094	-32.618038
13070.654297	-32.455223
13092.187500	-32.037495
13113.720703	-31.742117
13135.253906	-31.566862
13156.787109	-31.525749
13178.320313	-30.953089
13199.853516	-30.508379
13221.386719	-30.816486
13242.919922	-31.099594
13264.453125	-31.554117
13285.986328	-31.860195
13307.519531	-30.905760
13329.052734	-31.430103
13350.585938	-31.778826
13372.119141	-31.953695
13393.652344	-32.272717
13415.185547	-31.768932
13436.718750	-31.578997
13458.251953	-31.870016
13479.785156	-32.646481
13501.318359	-32.088917
13522.851563	-32.368694
13544.384766	-32.194763
13565.917969	-32.030636
13587.451172	-32.296719
13608.984375	-32.436333
13630.517578	-32.441387
13652.050781	-32.194473
13673.583984	-32.377384
13695.117188	-31.841343
13716.650391	-31.515877
13738.183594	-31.543098
13759.716797	-32.495037
13781.250000	-32.222065
13802.783203	-31.724829
13824.316406	-32.117142
13845.849609	-32.665615
13867.382813	-33.517899
13888.916016	-33.355980
13910.449219	-33.454964
13931.982422	-33.878220
13953.515625	-33.770981
13975.048828	-33.516148
13996.582031	-33.655605
14018.115234	-33.921036
14039.648438	-33.574589
14061.181641	-33.727276
14082.714844	-34.513832
14104.248047	-34.602802
14125.781250	-34.263470
14147.314453	-34.413490
14168.847656	-34.644447
14190.380859	-34.888214
14211.914063	-34.618149
14233.447266	-33.900093
14254.980469	-33.366558
14276.513672	-34.141090
14298.046875	-34.191662
14319.580078	-34.390381
14341.113281	-35.095364
14362.646484	-35.459148
14384.179688	-35.572910
14405.712891	-35.246876
14427.246094	-35.389015
14448.779297	-35.601814
14470.312500	-35.449562
14491.845703	-34.434025
14513.378906	-34.183163
14534.912109	-34.089947
14556.445313	-33.960579
14577.978516	-33.548912
14599.511719	-33.224281
14621.044922	-33.448559
14642.578125	-34.251263
14664.111328	-34.720310
14685.644531	-34.815826
14707.177734	-35.660904
14728.710938	-35.251842
14750.244141	-34.924206
14771.777344	-34.617702
14793.310547	-34.843399
14814.843750	-35.429523
14836.376953	-34.969513
14857.910156	-34.426769
14879.443359	-34.657803
14900.976563	-34.936619
14922.509766	-34.305798
14944.042969	-34.093281
14965.576172	-34.272945
14987.109375	-34.955376
15008.642578	-35.334366
15030.175781	-34.914894
15051.708984	-35.197063
15073.242188	-35.040493
15094.775391	-34.833271
15116.308594	-34.952187
15137.841797	-34.388783
15159.375000	-33.792534
15180.908203	-33.127953
15202.441406	-33.234394
15223.974609	-33.108929
15245.507813	-33.029129
15267.041016	-33.536949
15288.574219	-33.058369
15310.107422	-32.442238
15331.640625	-32.341255
15353.173828	-32.651768
15374.707031	-33.493721
15396.240234	-33.915684
15417.773438	-33.393951
15439.306641	-32.903790
15460.839844	-33.009464
15482.373047	-33.487484
15503.906250	-34.820187
15525.439453	-35.456917
15546.972656	-34.080795
15568.505859	-33.588074
15590.039063	-33.522324
15611.572266	-33.421055
15633.105469	-33.374023
15654.638672	-32.817352
15676.171875	-32.011307
15697.705078	-32.514660
15719.238281	-32.515762
15740.771484	-32.293106
15762.304688	-32.817207
15783.837891	-32.820969
15805.371094	-32.973991
15826.904297	-32.932056
15848.437500	-32.672768
15869.970703	-33.082222
15891.503906	-32.835743
15913.037109	-32.469227
15934.570313	-32.557262
15956.103516	-32.396446
15977.636719	-32.182644
15999.169922	-32.271488
16020.703125	-32.664658
16042.236328	-33.415401
16063.769531	-33.811371
16085.302734	-34.281929
16106.835938	-33.414528
16128.369141	-32.942108
16149.902344	-33.401630
16171.435547	-33.476944
16192.968750	-32.914494
16214.501953	-32.355896
16236.035156	-32.027954
16257.568359	-32.211445
16279.101563	-32.334003
16300.634766	-32.058926
16322.167969	-32.562946
16343.701172	-32.487720
16365.234375	-31.977394
16386.767578	-32.054916
16408.300781	-32.361599
16429.833984	-32.023331
16451.367188	-32.605221
16472.900391	-33.879604
16494.433594	-34.039272
16515.966797	-33.468231
16537.500000	-34.062939
16559.033203	-35.264214
16580.566406	-35.667011
16602.099609	-35.382553
16623.632813	-35.933670
16645.166016	-35.939590
16666.699219	-35.943905
16688.232422	-35.312382
16709.765625	-36.088078
16731.298828	-36.661118
16752.832031	-36.257465
16774.365234	-35.406467
16795.898438	-35.467480
16817.431641	-36.005569
16838.964844	-36.469540
16860.498047	-36.277699
16882.031250	-35.876858
16903.564453	-35.752083
16925.097656	-35.847473
16946.630859	-36.281521
16968.164063	-36.421680
16989.697266	-36.582664
17011.230469	-36.560246
17032.763672	-36.410831
17054.296875	-37.359436
17075.830078	-37.614952
17097.363281	-38.205151
17118.896484	-38.930977
17140.429688	-39.208725
17161.962891	-39.693829
17183.496094	-39.412903
17205.029297	-38.762856
17226.562500	-38.299652
17248.095703	-38.547447
17269.628906	-39.979034
17291.162109	-40.076275
17312.695313	-38.954903
17334.228516	-38.387608
17355.761719	-38.657082
17377.294922	-39.147999
17398.828125	-39.810421
17420.361328	-39.568668
17441.894531	-39.331249
17463.427734	-39.317654
17484.960938	-39.068188
17506.494141	-39.616844
17528.027344	-40.121006
17549.560547	-40.745251
17571.093750	-41.657230
17592.626953	-41.840275
17614.160156	-41.473572
17635.693359	-42.411167
17657.226563	-43.506142
17678.759766	-44.022354
17700.292969	-43.498215
17721.826172	-43.140209
17743.359375	-44.194141
17764.892578	-43.707584
17786.425781	-42.884396
17807.958984	-42.023403
17829.492188	-40.689945
17851.025391	-40.604874
17872.558594	-40.522156
17894.091797	-39.106293
17915.625000	-38.574821
17937.158203	-38.210381
17958.691406	-38.424591
17980.224609	-38.548031
18001.757813	-37.931488
18023.291016	-38.129108
18044.824219	-39.389538
18066.357422	-39.636494
18087.890625	-39.554626
18109.423828	-39.556171
18130.957031	-40.213852
18152.490234	-41.698456
18174.023438	-42.392166
18195.556641	-42.133793
18217.089844	-41.874619
18238.623047	-41.363338
18260.156250	-41.920284
18281.689453	-41.626049
18303.222656	-41.516560
18324.755859	-41.579327
18346.289063	-40.072212
18367.822266	-39.490238
18389.355469	-40.274860
18410.888672	-40.676037
18432.421875	-40.032810
18453.955078	-39.538403
18475.488281	-38.896114
18497.021484	-38.357952
18518.554688	-39.052197
18540.087891	-39.137138
18561.621094	-39.385696
18583.154297	-39.677929
18604.687500	-40.213451
18626.220703	-41.584579
18647.753906	-42.273312
18669.287109	-42.872856
18690.820313	-43.436932
18712.353516	-44.135151
18733.886719	-45.046379
18755.419922	-44.964409
18776.953125	-44.277649
18798.486328	-42.673355
18820.019531	-41.485828
18841.552734	-41.480663
18863.085938	-41.741215
18884.619141	-40.737350
18906.152344	-39.374893
18927.685547	-38.318104
18949.218750	-38.280670
18970.751953	-37.837620
18992.285156	-37.913303
19013.818359	-37.997131
19035.351563	-37.151184
19056.884766	-37.000954
19078.417969	-37.389366
19099.951172	-37.797813
19121.484375	-37.452820
19143.017578	-37.593384
19164.550781	-37.774940
19186.083984	-37.985764
19207.617188	-38.559448
19229.150391	-38.911583
19250.683594	-39.301640
19272.216797	-39.985161
19293.750000	-39.514534
19315.283203	-39.738331
19336.816406	-41.472900
19358.349609	-40.847004
19379.882813	-40.927120
19401.416016	-41.168182
19422.949219	-40.571213
19444.482422	-40.061741
19466.015625	-40.537964
19487.548828	-40.048759
19509.082031	-39.695869
19530.615234	-39.809593
19552.148438	-39.196213
19573.681641	-39.590263
19595.214844	-38.905544
19616.748047	-38.612556
19638.281250	-39.150085
19659.814453	-39.589764
19681.347656	-38.960480
19702.880859	-39.840366
19724.414063	-41.325687
19745.947266	-40.957916
19767.480469	-41.509975
19789.013672	-42.114590
19810.546875	-42.494511
19832.080078	-42.464191
19853.613281	-43.449287
19875.146484	-43.941906
19896.679688	-44.679020
19918.212891	-44.216400
19939.746094	-43.484676
19961.279297	-42.775326
19982.812500	-41.825508
20004.345703	-41.415005
20025.878906	-40.674984
20047.412109	-40.072178
20068.945313	-40.165043
20090.478516	-40.301208
20112.011719	-39.997719
20133.544922	-39.406281
20155.078125	-40.112652
20176.611328	-40.438744
20198.144531	-40.349812
20219.677734	-40.252243
20241.210938	-40.451767
20262.744141	-40.737915
20284.277344	-41.565159
20305.810547	-41.692013
20327.343750	-41.161530
20348.876953	-42.155228
20370.410156	-42.637810
20391.943359	-42.765404
20413.476563	-43.100414
20435.009766	-43.383335
20456.542969	-43.897198
20478.076172	-43.366890
20499.609375	-43.366543
20521.142578	-43.344837
20542.675781	-43.270744
20564.208984	-43.376209
20585.742188	-43.564434
20607.275391	-43.517101
20628.808594	-42.727219
20650.341797	-42.561985
20671.875000	-42.347775
20693.408203	-42.637547
20714.941406	-43.757111
20736.474609	-42.757488
20758.007813	-42.621666
20779.541016	-42.750141
20801.074219	-43.070343
20822.607422	-43.600540
20844.140625	-43.418205
20865.673828	-44.240921
20887.207031	-43.945385
20908.740234	-44.711800
20930.273438	-46.595371
20951.806641	-46.862568
20973.339844	-46.891129
20994.873047	-47.468529
21016.406250	-47.924931
21037.939453	-47.711498
21059.472656	-48.190300
21081.005859	-48.835865
21102.539063	-49.016903
21124.072266	-49.445389
21145.605469	-48.703468
21167.138672	-48.525288
21188.671875	-49.481873
21210.205078	-49.461685
21231.738281	-49.091915
21253.271484	-49.227749
21274.804688	-49.432114
21296.337891	-48.809582
21317.871094	-48.834705
21339.404297	-49.375862
21360.937500	-48.400673
21382.470703	-48.199669
21404.003906	-49.135807
21425.537109	-49.511211
21447.070313	-49.364182
21468.603516	-50.271782
21490.136719	-51.252533
21511.669922	-51.536705
21533.203125	-52.406898
21554.736328	-52.449966
21576.269531	-53.194283
21597.802734	-54.932514
21619.335938	-55.354889
21640.869141	-55.930214
21662.402344	-57.402802
21683.935547	-57.263535
21705.468750	-57.557259
21727.001953	-57.144798
21748.535156	-56.608955
21770.068359	-57.137997
21791.601563	-57.437252
21813.134766	-57.667786
21834.667969	-57.693993
21856.201172	-57.506222
21877.734375	-57.772053
21899.267578	-58.410816
21920.800781	-59.296326
21942.333984	-59.789051
21963.867188	-60.073257
21985.400391	-59.977016
22006.933594	-60.233860
22028.466797	-60.617130
