Frequency (Hz)	Level (dB)
7235.156250	-28.513086
7256.689453	-28.051149
7278.222656	-28.159229
7299.755859	-27.920637
7321.289063	-25.944857
7342.822266	-24.497871
7364.355469	-24.553196
7385.888672	-23.666512
7407.421875	-22.996063
7428.955078	-23.424986
7450.488281	-23.741377
7472.021484	-25.825350
7493.554688	-28.070786
7515.087891	-28.980114
7536.621094	-29.432629
7558.154297	-29.774029
7579.687500	-30.078808
7601.220703	-29.496805
7622.753906	-29.491598
7644.287109	-29.269327
7665.820313	-29.004236
7687.353516	-27.652479
7708.886719	-24.897341
7730.419922	-24.302645
7751.953125	-23.829685
7773.486328	-23.611862
7795.019531	-23.239305
7816.552734	-24.280573
7838.085938	-25.779335
7859.619141	-26.973257
7881.152344	-27.957081
7902.685547	-28.400190
7924.218750	-28.339788
7945.751953	-28.926123
7967.285156	-30.009853
7988.818359	-30.150873
8010.351563	-30.424431
8031.884766	-29.603083
8053.417969	-26.899591
8074.951172	-25.547222
8096.484375	-26.390541
8118.017578	-26.728037
8139.550781	-26.310276
8161.083984	-27.236113
8182.617188	-27.666300
8204.150391	-28.153090
8225.683594	-29.597872
8247.216797	-29.432890
8268.750000	-29.530542
8290.283203	-30.067934
8311.816406	-29.821604
8333.349609	-29.589584
8354.882813	-29.835522
8376.416016	-29.845621
8397.949219	-29.269243
8419.482422	-28.266859
8441.015625	-27.409599
8462.548828	-27.152136
8484.082031	-27.199951
8505.615234	-26.460464
8527.148438	-25.829643
8548.681641	-26.097328
8570.214844	-26.543158
8591.748047	-27.483448
8613.281250	-28.674540
8634.814453	-28.551600
8656.347656	-28.783173
8677.880859	-28.676775
8699.414063	-28.782438
8720.947266	-28.685896
8742.480469	-28.056787
8764.013672	-27.809315
8785.546875	-27.537468
8807.080078	-26.521458
8828.613281	-26.368441
8850.146484	-26.005634
8871.679688	-25.097618
8893.212891	-24.870323
8914.746094	-24.994463
8936.279297	-24.738377
8957.812500	-25.782839
8979.345703	-27.135080
9000.878906	-27.613373
9022.412109	-27.259922
9043.945313	-26.968493
9065.478516	-27.173449
9087.011719	-27.600376
9108.544922	-27.962204
9130.078125	-27.720629
9151.611328	-27.472013
9173.144531	-27.194511
9194.677734	-27.245026
9216.210938	-27.652752
9237.744141	-25.720911
9259.277344	-24.678076
9280.810547	-25.542309
9302.343750	-25.529707
9323.876953	-26.205065
9345.410156	-27.165806
9366.943359	-27.693014
9388.476563	-27.736656
9410.009766	-27.959908
9431.542969	-27.788893
9453.076172	-27.762598
9474.609375	-27.929937
9496.142578	-28.051256
9517.675781	-28.052242
9539.208984	-26.647392
9560.742188	-26.540398
9582.275391	-27.045040
9603.808594	-26.033222
9625.341797	-25.808475
9646.875000	-26.269300
9668.408203	-26.392321
9689.941406	-27.276419
9711.474609	-28.733536
9733.007813	-29.394398
9754.541016	-30.086069
9776.074219	-29.970636
9797.607422	-30.255743
9819.140625	-30.719849
9840.673828	-30.727757
9862.207031	-30.091446
9883.740234	-29.462893
9905.273438	-28.792540
9926.806641	-28.631474
9948.339844	-28.006748
9969.873047	-27.474684
9991.406250	-27.540335
10012.939453	-27.909092
10034.472656	-27.968517
10056.005859	-27.613007
10077.539063	-28.268192
10099.072266	-28.669552
10120.605469	-28.855362
10142.138672	-28.764172
10163.671875	-28.404173
10185.205078	-28.449837
10206.738281	-28.456188
10228.271484	-28.553207
10249.804688	-28.770899
10271.337891	-28.171139
10292.871094	-28.161772
10314.404297	-28.320381
10335.937500	-27.954908
10357.470703	-27.375448
10379.003906	-28.082266
10400.537109	-29.365295
10422.070313	-29.895870
10443.603516	-30.279465
10465.136719	-30.838972
10486.669922	-31.101931
10508.203125	-31.590607
10529.736328	-32.028294
10551.269531	-32.086384
10572.802734	-31.442419
10594.335938	-31.469370
10615.869141	-32.016655
10637.402344	-31.485754
10658.935547	-30.798246
10680.468750	-31.005602
10702.001953	-31.369913
10723.535156	-31.484823
10745.068359	-31.306034
10766.601563	-31.242239
10788.134766	-31.137936
10809.667969	-32.048183
10831.201172	-32.090565
10852.734375	-31.374571
10874.267578	-31.110861
10895.800781	-31.280012
10917.333984	-31.068432
10938.867188	-30.716314
10960.400391	-30.410248
10981.933594	-30.028425
11003.466797	-30.353798
11025.000000	-30.149485
11046.533203	-29.715471
11068.066406	-29.652990
11089.599609	-29.526419
11111.132813	-29.893221
11132.666016	-30.135370
11154.199219	-29.455553
11175.732422	-29.192537
11197.265625	-29.272881
11218.798828	-30.069876
11240.332031	-29.360138
11261.865234	-28.962612
11283.398438	-29.679903
11304.931641	-29.723949
11326.464844	-29.305786
11347.998047	-29.028692
11369.531250	-29.033709
11391.064453	-28.241814
11412.597656	-28.444956
11434.130859	-29.529840
11455.664063	-29.199305
11477.197266	-29.121302
11498.730469	-29.686344
11520.263672	-29.489861
11541.796875	-29.409679
11563.330078	-29.753563
11584.863281	-29.769606
11606.396484	-30.051031
11627.929688	-30.244936
11649.462891	-30.084957
11670.996094	-29.738590
11692.529297	-30.236465
11714.062500	-29.801874
11735.595703	-29.243217
11757.128906	-28.773821
11778.662109	-28.443787
11800.195313	-28.389187
11821.728516	-28.940971
11843.261719	-28.630960
11864.794922	-27.943773
11886.328125	-28.179777
11907.861328	-28.688522
11929.394531	-28.064434
11950.927734	-27.527546
11972.460938	-27.089693
11993.994141	-27.582327
12015.527344	-27.535025
12037.060547	-26.573629
12058.593750	-26.649933
12080.126953	-26.707785
12101.660156	-27.019100
12123.193359	-27.079060
12144.726563	-26.893003
12166.259766	-26.768183
12187.792969	-27.473368
12209.326172	-27.470484
12230.859375	-27.259434
12252.392578	-27.376917
12273.925781	-27.639593
12295.458984	-27.504393
12316.992188	-27.351498
12338.525391	-27.577530
12360.058594	-27.048229
12381.591797	-26.863611
12403.125000	-26.582539
12424.658203	-26.744122
12446.191406	-26.625694
12467.724609	-26.521461
12489.257813	-26.812439
12510.791016	-27.139626
12532.324219	-26.970840
12553.857422	-26.522804
12575.390625	-25.795631
12596.923828	-26.531570
12618.457031	-26.636967
12639.990234	-26.449364
12661.523438	-26.608709
12683.056641	-26.971397
12704.589844	-27.414923
12726.123047	-27.930275
12747.656250	-27.755260
12769.189453	-28.167175
12790.722656	-28.457985
12812.255859	-28.091581
12833.789063	-27.907207
12855.322266	-27.871315
12876.855469	-27.916340
12898.388672	-27.271393
12919.921875	-27.074356
12941.455078	-27.225742
12962.988281	-26.778118
12984.521484	-26.834755
13006.054688	-26.615377
13027.587891	-26.311653
13049.121094	-26.506634
13070.654297	-26.480383
13092.187500	-26.817524
13113.720703	-26.911654
13135.253906	-26.458340
13156.787109	-26.227476
13178.320313	-25.948717
13199.853516	-26.235844
13221.386719	-26.481361
13242.919922	-26.977993
13264.453125	-27.066772
13285.986328	-27.245045
13307.519531	-26.995060
13329.052734	-26.446775
13350.585938	-26.733610
13372.119141	-26.897318
13393.652344	-26.247034
13415.185547	-26.229694
13436.718750	-26.023226
13458.251953	-26.185541
13479.785156	-26.113047
13501.318359	-25.795511
13522.851563	-25.777332
13544.384766	-25.782255
13565.917969	-25.555834
13587.451172	-25.570417
13608.984375	-25.840517
13630.517578	-25.684748
13652.050781	-25.877632
13673.583984	-26.119188
13695.117188	-26.346231
13716.650391	-26.537632
13738.183594	-26.771435
13759.716797	-27.073784
13781.250000	-27.143713
13802.783203	-27.272064
13824.316406	-27.340117
13845.849609	-28.304255
13867.382813	-27.921701
13888.916016	-28.125635
13910.449219	-28.005573
13931.982422	-27.999451
13953.515625	-28.231382
13975.048828	-28.380083
13996.582031	-27.549932
14018.115234	-27.423363
14039.648438	-27.754625
14061.181641	-27.914082
14082.714844	-27.788958
14104.248047	-27.411833
14125.781250	-27.636206
14147.314453	-27.512302
14168.847656	-27.535086
14190.380859	-27.395029
14211.914063	-27.308058
14233.447266	-27.848906
14254.980469	-27.848734
14276.513672	-27.127968
14298.046875	-26.647167
14319.580078	-26.982985
14341.113281	-27.136631
14362.646484	-27.693121
14384.179688	-27.863079
14405.712891	-27.299475
14427.246094	-27.158335
14448.779297	-27.073050
14470.312500	-27.327332
14491.845703	-27.231791
14513.378906	-27.311882
14534.912109	-27.215731
14556.445313	-26.482098
14577.978516	-26.599222
14599.511719	-26.427086
14621.044922	-26.402098
14642.578125	-26.730539
14664.111328	-26.270218
14685.644531	-26.431141
14707.177734	-26.748119
14728.710938	-26.656172
14750.244141	-27.019781
14771.777344	-27.266138
14793.310547	-27.764254
14814.843750	-27.520031
14836.376953	-27.221579
14857.910156	-27.555950
14879.443359	-27.891371
14900.976563	-28.107929
14922.509766	-28.131569
14944.042969	-27.904375
14965.576172	-27.680040
14987.109375	-28.418825
15008.642578	-28.786488
15030.175781	-28.414997
15051.708984	-27.872562
15073.242188	-27.290588
15094.775391	-27.108330
15116.308594	-27.370052
15137.841797	-26.975246
15159.375000	-27.039358
15180.908203	-26.901987
15202.441406	-26.530195
15223.974609	-27.116684
15245.507813	-26.999990
15267.041016	-27.191092
15288.574219	-27.416636
15310.107422	-26.745611
15331.640625	-26.437304
15353.173828	-26.691626
15374.707031	-26.763990
15396.240234	-26.775120
15417.773438	-26.739882
15439.306641	-26.747070
15460.839844	-26.769167
15482.373047	-26.731440
15503.906250	-26.915808
15525.439453	-26.320538
15546.972656	-26.758606
15568.505859	-27.110580
15590.039063	-27.514036
15611.572266	-27.586100
15633.105469	-27.577723
15654.638672	-27.954939
15676.171875	-28.002075
15697.705078	-27.670294
15719.238281	-27.488754
15740.771484	-27.506437
15762.304688	-27.351334
15783.837891	-27.380981
15805.371094	-28.231976
15826.904297	-29.036682
15848.437500	-29.432791
15869.970703	-29.259933
15891.503906	-29.944328
15913.037109	-30.566208
15934.570313	-30.669367
15956.103516	-30.378115
15977.636719	-30.823175
15999.169922	-31.307205
16020.703125	-30.585108
16042.236328	-30.409990
16063.769531	-30.942797
16085.302734	-30.717932
16106.835938	-31.052380
16128.369141	-30.651222
16149.902344	-30.673014
16171.435547	-30.730137
16192.968750	-29.838541
16214.501953	-29.748400
16236.035156	-29.537218
16257.568359	-29.102209
16279.101563	-28.779581
16300.634766	-28.391071
16322.167969	-28.115307
16343.701172	-28.048880
16365.234375	-28.242445
16386.767578	-28.632818
16408.300781	-28.382511
16429.833984	-27.964890
16451.367188	-27.778757
16472.900391	-27.573492
16494.433594	-27.596275
16515.966797	-28.132088
16537.500000	-28.070601
16559.033203	-27.620615
16580.566406	-27.780260
16602.099609	-27.661263
16623.632813	-27.827202
16645.166016	-27.692684
16666.699219	-28.214067
16688.232422	-29.050797
16709.765625	-29.147409
16731.298828	-28.854391
16752.832031	-28.324812
16774.365234	-28.382969
16795.898438	-28.960640
16817.431641	-28.844521
16838.964844	-28.505724
16860.498047	-28.903952
16882.031250	-28.594370
16903.564453	-28.466602
16925.097656	-29.236462
16946.630859	-29.636896
16968.164063	-29.873705
16989.697266	-30.137583
17011.230469	-30.115957
17032.763672	-30.627495
17054.296875	-31.410862
17075.830078	-31.494846
17097.363281	-31.140709
17118.896484	-31.089687
17140.429688	-30.715527
17161.962891	-30.973454
17183.496094	-31.166372
17205.029297	-31.259312
17226.562500	-30.874876
17248.095703	-30.529696
17269.628906	-30.574505
17291.162109	-30.614365
17312.695313	-30.699577
17334.228516	-30.325907
17355.761719	-30.110353
17377.294922	-29.901566
17398.828125	-29.540550
17420.361328	-29.554243
17441.894531	-28.913195
17463.427734	-29.194487
17484.960938	-29.191135
17506.494141	-29.455696
17528.027344	-29.389027
17549.560547	-29.645742
17571.093750	-29.670359
17592.626953	-29.639370
17614.160156	-29.735609
17635.693359	-29.954329
17657.226563	-30.140329
17678.759766	-30.572577
17700.292969	-31.231379
17721.826172	-31.268326
17743.359375	-31.103348
17764.892578	-31.176403
17786.425781	-31.556360
17807.958984	-31.754070
17829.492188	-32.363411
17851.025391	-32.458511
17872.558594	-31.888239
17894.091797	-31.897211
17915.625000	-31.691744
17937.158203	-31.729959
17958.691406	-31.924623
17980.224609	-31.544815
18001.757813	-31.760994
18023.291016	-32.445801
18044.824219	-32.461487
18066.357422	-32.667614
18087.890625	-32.543419
18109.423828	-32.595257
18130.957031	-32.950089
18152.490234	-32.413750
18174.023438	-32.028835
18195.556641	-32.457058
18217.089844	-33.256348
18238.623047	-32.766052
18260.156250	-32.748962
18281.689453	-32.689175
18303.222656	-33.415569
18324.755859	-33.790718
18346.289063	-33.692905
18367.822266	-33.044201
18389.355469	-33.107723
18410.888672	-33.148857
18432.421875	-32.607521
18453.955078	-31.860912
18475.488281	-31.382393
18497.021484	-31.600300
18518.554688	-31.007933
18540.087891	-30.878490
18561.621094	-30.634331
18583.154297	-30.431719
18604.687500	-31.024992
18626.220703	-31.196381
18647.753906	-30.868294
18669.287109	-30.988935
18690.820313	-31.397434
18712.353516	-31.796795
18733.886719	-32.296513
18755.419922	-32.731026
18776.953125	-32.702446
18798.486328	-32.896770
18820.019531	-33.237110
18841.552734	-33.076904
18863.085938	-33.784187
18884.619141	-34.308449
18906.152344	-34.367691
18927.685547	-34.842457
18949.218750	-34.834049
18970.751953	-34.053368
18992.285156	-33.853928
19013.818359	-34.394039
19035.351563	-34.888817
19056.884766	-34.759377
19078.417969	-34.335827
19099.951172	-34.061134
19121.484375	-34.264313
19143.017578	-34.342464
19164.550781	-34.326645
19186.083984	-34.275574
19207.617188	-33.895809
19229.150391	-33.842377
19250.683594	-33.836445
19272.216797	-33.580753
19293.750000	-34.089638
19315.283203	-33.761036
19336.816406	-33.278458
19358.349609	-33.664200
19379.882813	-33.532490
19401.416016	-33.604996
19422.949219	-33.666004
19444.482422	-32.831154
19466.015625	-32.481411
19487.548828	-32.660065
19509.082031	-33.024971
19530.615234	-33.388443
19552.148438	-33.328087
19573.681641	-33.179729
19595.214844	-33.159084
19616.748047	-33.633312
19638.281250	-33.580509
19659.814453	-33.388718
19681.347656	-34.097183
19702.880859	-34.229771
19724.414063	-34.126133
19745.947266	-34.041534
19767.480469	-34.353760
19789.013672	-33.979900
19810.546875	-33.686443
19832.080078	-34.508968
19853.613281	-34.768131
19875.146484	-34.071156
19896.679688	-34.051685
19918.212891	-34.165962
19939.746094	-33.815701
19961.279297	-33.776573
19982.812500	-34.151867
20004.345703	-34.368851
20025.878906	-34.781776
20047.412109	-35.366879
20068.945313	-35.610992
20090.478516	-35.622250
20112.011719	-35.000820
20133.544922	-34.674046
20155.078125	-34.797367
20176.611328	-34.513416
20198.144531	-34.875149
20219.677734	-35.315784
20241.210938	-35.061832
20262.744141	-34.398762
20284.277344	-34.459053
20305.810547	-34.616592
20327.343750	-34.178978
20348.876953	-33.658470
20370.410156	-34.028252
20391.943359	-33.852665
20413.476563	-33.787056
20435.009766	-34.024033
20456.542969	-34.165367
20478.076172	-33.384274
20499.609375	-33.812759
20521.142578	-33.951763
20542.675781	-34.020721
20564.208984	-34.193195
20585.742188	-34.043556
20607.275391	-34.419640
20628.808594	-34.805332
20650.341797	-34.700649
20671.875000	-34.187172
20693.408203	-34.349545
20714.941406	-34.454590
20736.474609	-34.468132
20758.007813	-34.876202
20779.541016	-35.087536
20801.074219	-35.163845
20822.607422	-35.302532
20844.140625	-35.113018
20865.673828	-35.571484
20887.207031	-36.441875
20908.740234	-36.615692
20930.273438	-37.020618
20951.806641	-37.859516
20973.339844	-38.542004
20994.873047	-38.318737
21016.406250	-38.784100
21037.939453	-39.007492
21059.472656	-39.257000
21081.005859	-40.334305
21102.539063	-40.962795
21124.072266	-40.649624
21145.605469	-40.547585
21167.138672	-41.384064
21188.671875	-41.940632
21210.205078	-41.782700
21231.738281	-41.352367
21253.271484	-41.118633
21274.804688	-40.912685
21296.337891	-41.643421
21317.871094	-41.668064
21339.404297	-41.795864
21360.937500	-41.711624
21382.470703	-42.289131
21404.003906	-42.744549
21425.537109	-42.979141
21447.070313	-42.871967
21468.603516	-42.688572
21490.136719	-42.506439
21511.669922	-42.597034
21533.203125	-42.941566
21554.736328	-43.073315
21576.269531	-43.370548
21597.802734	-43.929779
21619.335938	-43.802803
21640.869141	-43.865032
21662.402344	-44.240688
21683.935547	-44.168781
21705.468750	-44.052219
21727.001953	-44.188438
21748.535156	-44.747147
21770.068359	-45.057552
21791.601563	-45.150848
21813.134766	-45.357094
21834.667969	-45.238976
21856.201172	-45.526516
21877.734375	-45.935955
21899.267578	-46.488338
21920.800781	-46.456470
21942.333984	-46.383320
21963.867188	-46.682686
21985.400391	-46.550480
22006.933594	-46.841110
22028.466797	-46.612648
