Frequency (Hz)	Level (dB)
18432.421875	-31.535158
18453.955078	-31.391264
18475.488281	-31.494368
18497.021484	-31.995327
18518.554688	-31.744324
18540.087891	-32.351089
18561.621094	-32.421062
18583.154297	-32.515396
18604.687500	-32.289959
18626.220703	-32.878208
18647.753906	-33.212822
18669.287109	-33.279953
18690.820313	-34.144611
18712.353516	-35.114059
18733.886719	-34.976009
18755.419922	-35.196835
18776.953125	-35.445148
18798.486328	-35.561153
18820.019531	-35.264122
18841.552734	-34.761211
18863.085938	-34.563473
18884.619141	-34.704868
18906.152344	-34.277157
18927.685547	-34.159054
18949.218750	-33.334610
18970.751953	-32.984833
18992.285156	-33.265354
19013.818359	-33.126118
19035.351563	-32.490520
19056.884766	-32.379776
19078.417969	-32.049801
19099.951172	-31.928307
19121.484375	-31.705441
19143.017578	-32.446712
19164.550781	-32.620110
19186.083984	-32.417053
19207.617188	-32.059212
19229.150391	-32.315186
19250.683594	-32.537777
19272.216797	-32.921051
19293.750000	-32.573895
19315.283203	-32.683716
19336.816406	-32.458237
19358.349609	-32.343330
19379.882813	-31.970522
19401.416016	-32.016518
19422.949219	-32.523743
19444.482422	-32.386215
19466.015625	-32.150738
19487.548828	-32.494537
19509.082031	-32.306335
19530.615234	-32.121704
19552.148438	-31.931437
19573.681641	-32.864658
19595.214844	-33.114815
19616.748047	-32.784122
19638.281250	-32.150227
19659.814453	-32.496620
19681.347656	-33.178925
19702.880859	-33.848251
19724.414063	-33.570526
19745.947266	-33.641094
19767.480469	-33.578259
19789.013672	-33.043331
19810.546875	-33.691826
19832.080078	-34.233070
19853.613281	-34.431610
19875.146484	-34.129326
19896.679688	-34.480297
19918.212891	-34.537674
19939.746094	-34.631645
19961.279297	-34.364235
19982.812500	-34.560192
20004.345703	-33.985840
20025.878906	-33.487514
20047.412109	-33.567581
20068.945313	-34.014782
20090.478516	-34.385818
20112.011719	-33.966579
20133.544922	-33.418144
20155.078125	-33.107712
20176.611328	-32.871044
20198.144531	-33.085964
20219.677734	-32.867020
20241.210938	-32.381687
20262.744141	-32.110146
20284.277344	-32.372375
20305.810547	-32.937836
20327.343750	-32.623051
20348.876953	-32.362667
20370.410156	-32.462372
20391.943359	-32.480484
20413.476563	-32.670734
20435.009766	-32.886082
20456.542969	-32.957340
20478.076172	-32.518555
20499.609375	-32.532967
20521.142578	-33.365906
20542.675781	-33.653263
20564.208984	-33.479759
20585.742188	-33.645241
20607.275391	-34.122097
20628.808594	-34.104683
20650.341797	-34.496601
20671.875000	-34.898594
20693.408203	-35.144287
20714.941406	-35.087395
20736.474609	-34.653107
20758.007813	-34.713215
20779.541016	-34.631866
20801.074219	-34.993660
20822.607422	-34.941105
20844.140625	-34.606079
20865.673828	-35.521679
20887.207031	-35.698399
20908.740234	-35.721069
20930.273438	-35.659756
20951.806641	-36.186855
20973.339844	-36.763847
20994.873047	-36.797382
21016.406250	-37.415596
21037.939453	-37.883556
21059.472656	-37.812099
21081.005859	-37.993595
21102.539063	-38.361645
21124.072266	-38.646458
21145.605469	-38.658672
21167.138672	-38.660240
21188.671875	-39.359360
21210.205078	-39.104008
21231.738281	-38.571342
21253.271484	-38.355217
21274.804688	-38.893414
21296.337891	-38.968739
21317.871094	-39.073601
21339.404297	-39.267536
21360.937500	-39.235428
21382.470703	-39.415371
21404.003906	-39.437870
21425.537109	-39.466705
21447.070313	-40.408947
21468.603516	-40.585510
21490.136719	-40.407391
21511.669922	-40.930038
21533.203125	-41.247978
21554.736328	-41.362061
21576.269531	-41.738464
21597.802734	-42.126503
21619.335938	-42.158890
21640.869141	-42.387646
21662.402344	-43.144188
21683.935547	-43.407341
21705.468750	-43.707115
21727.001953	-44.159348
21748.535156	-44.565189
21770.068359	-44.689621
21791.601563	-44.666157
21813.134766	-45.250076
21834.667969	-45.795559
21856.201172	-46.108250
21877.734375	-46.362511
21899.267578	-46.440849
21920.800781	-46.554047
21942.333984	-46.990887
21963.867188	-47.212315
21985.400391	-47.200089
22006.933594	-47.187363
22028.466797	-46.916939
