Frequency (Hz)	Level (dB)
11197.265625	-34.787632
11218.798828	-34.956337
11240.332031	-35.211948
11261.865234	-35.143959
11283.398438	-35.320992
11304.931641	-34.523766
11326.464844	-34.022175
11347.998047	-34.030720
11369.531250	-34.130306
11391.064453	-33.746014
11412.597656	-33.720818
11434.130859	-33.572979
11455.664063	-32.975220
11477.197266	-32.747063
11498.730469	-32.787189
11520.263672	-33.131161
11541.796875	-32.578403
11563.330078	-32.292454
11584.863281	-32.110020
11606.396484	-31.894562
11627.929688	-32.241158
11649.462891	-31.802919
11670.996094	-31.531410
11692.529297	-31.422966
11714.062500	-31.591848
11735.595703	-31.935719
11757.128906	-31.923258
11778.662109	-31.642553
11800.195313	-31.413385
11821.728516	-31.239683
11843.261719	-31.283892
11864.794922	-31.278025
11886.328125	-30.538910
11907.861328	-30.330307
11929.394531	-30.525043
11950.927734	-30.546442
11972.460938	-30.142929
11993.994141	-30.347492
12015.527344	-29.701176
12037.060547	-29.497694
12058.593750	-29.457438
12080.126953	-29.753382
12101.660156	-29.915926
12123.193359	-29.880165
12144.726563	-29.993433
12166.259766	-30.510967
12187.792969	-30.466024
12209.326172	-30.468655
12230.859375	-31.110081
12252.392578	-31.030178
12273.925781	-30.628353
12295.458984	-30.824865
12316.992188	-31.218225
12338.525391	-31.015991
12360.058594	-31.207640
12381.591797	-31.960291
12403.125000	-31.513086
12424.658203	-31.522028
12446.191406	-31.750475
12467.724609	-31.659975
12489.257813	-31.906511
12510.791016	-32.125961
12532.324219	-31.843502
12553.857422	-31.977390
12575.390625	-32.094875
12596.923828	-32.171997
12618.457031	-31.394882
12639.990234	-32.174850
12661.523438	-32.439205
12683.056641	-32.058266
12704.589844	-32.215714
12726.123047	-32.593445
12747.656250	-31.827358
12769.189453	-31.861191
12790.722656	-32.000095
12812.255859	-32.282127
12833.789063	-32.553131
12855.322266	-32.546108
12876.855469	-32.561905
12898.388672	-32.813492
12919.921875	-33.133556
12941.455078	-33.275543
12962.988281	-32.730835
12984.521484	-32.826134
13006.054688	-33.143387
13027.587891	-33.642014
13049.121094	-33.624043
13070.654297	-33.603611
13092.187500	-33.234604
13113.720703	-32.821022
13135.253906	-33.003963
13156.787109	-32.850410
13178.320313	-32.304119
13199.853516	-32.445507
13221.386719	-32.387791
13242.919922	-32.521973
13264.453125	-33.006096
13285.986328	-33.485439
13307.519531	-33.240845
13329.052734	-33.094666
13350.585938	-33.226200
13372.119141	-33.161407
13393.652344	-33.183949
13415.185547	-33.234974
13436.718750	-33.102951
13458.251953	-33.341873
13479.785156	-33.395908
13501.318359	-33.459393
13522.851563	-33.562809
13544.384766	-33.019966
13565.917969	-33.230892
13587.451172	-33.603264
13608.984375	-33.655087
13630.517578	-34.541615
13652.050781	-33.854664
13673.583984	-33.040909
13695.117188	-33.096096
13716.650391	-34.028210
13738.183594	-33.663906
13759.716797	-34.117260
13781.250000	-34.084812
13802.783203	-33.853062
13824.316406	-34.546188
13845.849609	-34.769798
13867.382813	-35.635948
13888.916016	-36.563381
13910.449219	-36.418865
13931.982422	-37.110859
13953.515625	-37.072155
13975.048828	-36.896133
13996.582031	-37.535702
14018.115234	-37.588020
14039.648438	-36.040077
14061.181641	-36.030422
14082.714844	-36.668751
14104.248047	-37.200848
14125.781250	-37.639526
14147.314453	-36.417694
14168.847656	-36.023460
14190.380859	-36.449947
14211.914063	-36.461433
14233.447266	-36.517719
14254.980469	-36.841541
14276.513672	-36.489529
14298.046875	-36.216457
14319.580078	-36.297974
14341.113281	-37.069775
14362.646484	-37.640404
14384.179688	-38.131748
14405.712891	-37.526466
14427.246094	-37.942867
14448.779297	-38.164970
14470.312500	-36.790237
14491.845703	-36.172466
14513.378906	-35.780857
14534.912109	-36.289028
14556.445313	-36.320023
14577.978516	-35.257206
14599.511719	-34.477196
14621.044922	-35.055779
14642.578125	-35.563217
14664.111328	-35.888931
14685.644531	-35.788139
14707.177734	-36.667679
14728.710938	-36.765682
14750.244141	-36.391277
14771.777344	-36.429554
14793.310547	-36.771046
14814.843750	-37.041599
14836.376953	-36.422722
14857.910156	-36.425549
14879.443359	-36.788479
14900.976563	-37.190910
14922.509766	-36.457584
14944.042969	-36.454597
14965.576172	-36.272350
14987.109375	-36.662300
15008.642578	-38.221272
15030.175781	-37.704529
15051.708984	-37.472427
15073.242188	-37.945999
15094.775391	-37.869884
15116.308594	-37.655651
15137.841797	-37.508835
15159.375000	-37.104504
15180.908203	-36.659252
15202.441406	-37.242466
15223.974609	-37.528431
15245.507813	-37.921368
15267.041016	-38.911575
15288.574219	-38.376217
15310.107422	-37.993828
15331.640625	-37.535755
15353.173828	-37.239288
15374.707031	-37.802761
15396.240234	-38.183281
15417.773438	-37.869751
15439.306641	-37.037376
15460.839844	-37.485062
15482.373047	-38.666603
15503.906250	-38.228844
15525.439453	-36.738354
15546.972656	-36.269497
15568.505859	-36.605896
15590.039063	-36.180695
15611.572266	-35.803013
15633.105469	-35.610859
15654.638672	-34.222862
15676.171875	-34.039536
15697.705078	-35.020084
15719.238281	-34.638920
15740.771484	-34.392506
15762.304688	-35.052490
15783.837891	-35.292526
15805.371094	-34.953903
15826.904297	-34.536591
15848.437500	-34.497181
15869.970703	-34.325001
15891.503906	-34.164883
15913.037109	-34.424118
15934.570313	-34.797665
15956.103516	-34.699158
15977.636719	-34.075279
15999.169922	-34.167995
16020.703125	-34.571823
16042.236328	-34.998451
16063.769531	-35.107460
16085.302734	-35.149391
16106.835938	-34.162189
16128.369141	-33.613129
16149.902344	-33.503998
16171.435547	-32.496403
16192.968750	-32.130852
16214.501953	-31.889479
16236.035156	-31.935308
16257.568359	-31.804195
16279.101563	-31.823380
16300.634766	-32.007740
16322.167969	-32.440918
16343.701172	-32.338413
16365.234375	-32.245735
16386.767578	-32.711811
16408.300781	-32.924099
16429.833984	-32.742981
16451.367188	-32.765068
16472.900391	-33.308052
16494.433594	-33.248951
16515.966797	-33.204372
16537.500000	-34.030350
16559.033203	-34.474186
16580.566406	-34.737896
16602.099609	-34.483341
16623.632813	-34.778336
16645.166016	-35.120399
16666.699219	-35.289078
16688.232422	-35.248070
16709.765625	-34.995014
16731.298828	-35.257347
16752.832031	-35.557919
16774.365234	-35.262150
16795.898438	-34.722416
16817.431641	-35.103168
16838.964844	-35.209999
16860.498047	-34.539238
16882.031250	-34.903198
16903.564453	-35.214207
16925.097656	-35.131664
16946.630859	-35.677189
16968.164063	-35.407913
16989.697266	-35.123684
17011.230469	-35.972984
17032.763672	-35.576031
17054.296875	-35.928139
17075.830078	-36.686447
17097.363281	-36.369144
17118.896484	-36.155006
17140.429688	-36.733097
17161.962891	-37.959240
17183.496094	-37.939831
17205.029297	-37.716042
17226.562500	-37.046509
17248.095703	-36.869259
17269.628906	-38.009132
17291.162109	-38.564850
17312.695313	-38.392963
17334.228516	-37.999054
17355.761719	-38.166996
17377.294922	-38.384644
17398.828125	-39.013588
17420.361328	-38.886349
17441.894531	-39.246346
17463.427734	-39.083366
17484.960938	-38.778702
17506.494141	-39.274342
17528.027344	-39.382442
17549.560547	-39.141872
17571.093750	-39.126480
17592.626953	-39.475033
17614.160156	-39.930897
17635.693359	-40.069466
17657.226563	-40.206097
17678.759766	-40.711086
17700.292969	-40.299095
17721.826172	-40.584625
17743.359375	-41.452824
17764.892578	-41.282799
17786.425781	-40.907455
17807.958984	-40.492012
17829.492188	-39.933064
17851.025391	-40.206009
17872.558594	-40.281231
17894.091797	-40.402885
17915.625000	-40.503849
17937.158203	-39.915249
17958.691406	-40.721176
17980.224609	-40.491096
18001.757813	-40.043297
18023.291016	-40.301804
18044.824219	-39.814499
18066.357422	-40.237930
18087.890625	-40.345581
18109.423828	-39.575848
18130.957031	-40.122814
18152.490234	-41.059654
18174.023438	-41.962353
18195.556641	-42.344883
18217.089844	-42.281799
18238.623047	-41.898598
18260.156250	-42.360733
18281.689453	-42.247807
18303.222656	-41.619774
18324.755859	-42.073334
18346.289063	-41.623386
18367.822266	-40.432358
18389.355469	-40.791222
18410.888672	-41.081100
18432.421875	-40.775837
18453.955078	-41.191605
18475.488281	-41.678432
18497.021484	-41.185959
18518.554688	-41.494946
18540.087891	-41.986713
18561.621094	-41.930996
18583.154297	-42.318954
18604.687500	-41.666477
18626.220703	-42.207603
18647.753906	-43.240623
18669.287109	-44.036194
18690.820313	-44.463074
18712.353516	-44.501507
18733.886719	-44.336185
18755.419922	-44.986145
18776.953125	-44.487156
18798.486328	-44.229000
18820.019531	-44.391682
18841.552734	-44.365849
18863.085938	-45.207233
18884.619141	-44.361748
18906.152344	-43.706276
18927.685547	-43.585655
18949.218750	-42.997818
18970.751953	-43.429459
18992.285156	-44.080441
19013.818359	-43.045292
19035.351563	-42.267040
19056.884766	-42.499687
19078.417969	-42.366825
19099.951172	-42.456261
19121.484375	-41.737381
19143.017578	-41.366917
19164.550781	-41.285748
19186.083984	-41.424694
19207.617188	-41.806065
19229.150391	-41.644508
19250.683594	-41.680729
19272.216797	-42.286316
19293.750000	-41.405506
19315.283203	-40.529995
19336.816406	-42.187500
19358.349609	-42.623760
19379.882813	-42.490513
19401.416016	-42.732025
19422.949219	-42.174011
19444.482422	-42.439449
19466.015625	-42.673958
19487.548828	-43.118416
19509.082031	-43.581924
19530.615234	-43.172962
19552.148438	-43.020100
19573.681641	-43.576683
19595.214844	-43.287987
19616.748047	-42.784004
19638.281250	-42.808865
19659.814453	-42.589211
19681.347656	-42.409821
19702.880859	-42.530113
19724.414063	-43.288677
19745.947266	-43.185558
19767.480469	-43.650539
19789.013672	-44.315300
19810.546875	-44.302383
19832.080078	-44.011280
19853.613281	-44.905178
19875.146484	-44.808651
19896.679688	-44.928986
19918.212891	-44.778774
19939.746094	-44.009659
19961.279297	-43.188732
19982.812500	-42.367813
20004.345703	-41.886082
20025.878906	-41.944756
20047.412109	-41.801876
20068.945313	-42.113049
20090.478516	-41.823502
20112.011719	-41.450497
20133.544922	-41.017376
20155.078125	-41.918846
20176.611328	-42.043575
20198.144531	-41.698524
20219.677734	-41.276131
20241.210938	-41.514450
20262.744141	-42.794342
20284.277344	-44.207695
20305.810547	-44.608490
20327.343750	-44.500839
20348.876953	-44.052307
20370.410156	-44.017780
20391.943359	-44.613182
20413.476563	-44.770283
20435.009766	-45.477257
20456.542969	-45.980358
20478.076172	-45.099209
20499.609375	-44.605728
20521.142578	-44.530651
20542.675781	-43.746246
20564.208984	-43.867081
20585.742188	-43.238064
20607.275391	-43.001308
20628.808594	-43.238972
20650.341797	-43.575287
20671.875000	-43.253677
20693.408203	-42.805843
20714.941406	-42.525459
20736.474609	-42.568504
20758.007813	-42.719658
20779.541016	-43.324951
20801.074219	-43.576153
20822.607422	-44.339638
20844.140625	-45.264046
20865.673828	-45.341248
20887.207031	-45.885025
20908.740234	-46.237835
20930.273438	-47.069340
20951.806641	-47.947659
20973.339844	-48.034470
20994.873047	-47.124447
21016.406250	-47.539581
21037.939453	-47.754333
21059.472656	-47.432980
21081.005859	-47.462326
21102.539063	-46.970863
21124.072266	-46.970276
21145.605469	-46.698441
21167.138672	-46.679981
21188.671875	-47.114269
21210.205078	-47.336220
21231.738281	-47.075817
21253.271484	-46.787495
21274.804688	-46.874668
21296.337891	-47.113743
21317.871094	-47.754547
21339.404297	-48.247665
21360.937500	-48.483837
21382.470703	-48.593178
21404.003906	-48.901863
21425.537109	-49.092815
21447.070313	-49.306343
21468.603516	-49.561657
21490.136719	-50.229881
21511.669922	-50.891342
21533.203125	-50.801270
21554.736328	-50.987614
21576.269531	-50.464806
21597.802734	-50.577652
21619.335938	-50.361500
21640.869141	-50.748394
21662.402344	-51.312477
21683.935547	-51.558960
21705.468750	-51.364151
21727.001953	-51.440327
21748.535156	-51.832077
21770.068359	-52.036503
21791.601563	-52.528027
21813.134766	-53.125477
21834.667969	-53.488293
21856.201172	-54.079983
21877.734375	-54.246181
21899.267578	-54.427349
21920.800781	-54.895645
21942.333984	-55.204491
21963.867188	-55.504074
21985.400391	-55.362423
22006.933594	-55.557087
22028.466797	-55.447605
